,Nurse,2023-05-01-mañana,2023-05-01-tarde,2023-05-02-mañana,2023-05-02-tarde,2023-05-03-mañana,2023-05-03-tarde,2023-05-04-mañana,2023-05-04-tarde,2023-05-05-mañana,2023-05-05-tarde,2023-05-06-mañana,2023-05-06-tarde,2023-05-07-mañana,2023-05-07-tarde,2023-05-08-mañana,2023-05-08-tarde,2023-05-09-mañana,2023-05-09-tarde,2023-05-10-mañana,2023-05-10-tarde,2023-05-11-mañana,2023-05-11-tarde,2023-05-12-mañana,2023-05-12-tarde,2023-05-13-mañana,2023-05-13-tarde,2023-05-14-mañana,2023-05-14-tarde,2023-05-15-mañana,2023-05-15-tarde,2023-05-16-mañana,2023-05-16-tarde,2023-05-17-mañana,2023-05-17-tarde,2023-05-18-mañana,2023-05-18-tarde,2023-05-19-mañana,2023-05-19-tarde,2023-05-20-mañana,2023-05-20-tarde,2023-05-21-mañana,2023-05-21-tarde,2023-05-22-mañana,2023-05-22-tarde,2023-05-23-mañana,2023-05-23-tarde,2023-05-24-mañana,2023-05-24-tarde,2023-05-25-mañana,2023-05-25-tarde,2023-05-26-mañana,2023-05-26-tarde,2023-05-27-mañana,2023-05-27-tarde,2023-05-28-mañana,2023-05-28-tarde,2023-05-29-mañana,2023-05-29-tarde,2023-05-30-mañana,2023-05-30-tarde,2023-05-31-mañana,2023-05-31-tarde,objective_1,objective_2
10,person_4,-,T1,-,T1,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,-,-,T1,-,T1,-,CHX,-,-,-,-,-,-,-,-,M,-,M,-,COM,-,8.0,9.0625
11,person_5,-,T1,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,CHX,-,-,-,-,-,CHX,-,T1,-,T1,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,8.0,9.0625
12,person_14,COM,-,-,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,-,T1,-,T1,-,T1,-,T2,-,T2,-,-,-,-,COM,-,M,-,M,-,8.0,9.0625
13,person_9,DISP,-,COM,-,-,-,M,-,-,-,DISP,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,M,-,-,-,-,CHX,-,CHX,-,-,-,CHX,-,T2,-,-,-,-,COM,-,-,-,-,-,COM,-,COM,-,-,-,DISP,-,-,CHX,-,T1,-,CHX,8.0,9.0625
14,person_6,M,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,-,-,M,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,-,-,-,-,COM,-,-,T1,-,CHX,-,CHX,10.0,7.875
15,person_13,-,T1,-,T2,-,T2,-,T1,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,-,-,M,-,COM,-,M,-,M,-,10.0,7.875
16,person_3,M,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,T2,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,DISP,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,CHX,-,T2,-,CHX,10.0,7.875
17,person_8,-,-,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,-,-,COM,-,COM,-,M,-,-,-,-,-,-,T2,-,T2,10.0,7.875
18,person_11,M,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,-,-,T2,-,T1,-,CHX,10.0,7.875
19,person_2,-,-,-,T1,-,T2,-,T2,-,CHX,-,-,-,-,M,-,M,-,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,10.0,7.875
20,person_1,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,-,10.0,7.875
21,person_12,DISP,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,COM,-,COM,-,COM,-,10.0,7.875
22,person_7,COM,-,M,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,-,-,-,-,COM,-,-,CHX,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,COM,-,M,-,10.0,7.875
23,person_10,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,CHX,-,-,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,M,-,-,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T2,-,CHX,-,T1,10.0,7.875
24,person_4,M,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,-,T1,-,CHX,-,T2,-,-,-,CHX,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,-,COM,-,M,-,COM,-,10.0,7.875
25,person_5,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,T2,-,CHX,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,T1,-,T2,-,-,-,T2,-,CHX,-,-,-,T1,-,CHX,-,-,-,CHX,10.0,7.875
26,person_14,-,-,-,-,COM,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,M,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,-,-,-,M,-,COM,-,M,-,10.0,7.875
27,person_9,-,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,COM,-,M,-,M,-,DISP,-,-,-,-,T2,-,T2,-,-,-,CHX,-,T1,-,-,-,-,COM,-,-,-,-,-,M,-,M,-,M,-,-,-,-,CHX,-,T2,-,CHX,10.0,7.875
28,person_6,DISP,-,COM,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,-,T1,-,T2,-,T2,-,T1,-,-,-,-,-,-,-,T1,-,T2,-,CHX,11.0,7.25
29,person_13,M,-,M,-,COM,-,COM,-,-,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,11.0,7.25
30,person_3,M,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,CHX,-,T1,-,CHX,-,CHX,-,T2,-,-,-,-,COM,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,T2,-,CHX,11.0,7.25
31,person_8,-,-,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,-,-,-,-,COM,-,COM,-,-,-,-,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T2,-,T2,11.0,7.25
32,person_11,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,M,-,-,-,-,T1,-,T1,-,T1,11.0,7.25
33,person_2,DISP,-,COM,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,11.0,7.25
34,person_1,-,-,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,M,-,-,-,11.0,7.25
35,person_12,-,-,-,-,-,CHX,-,-,-,-,-,-,-,-,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,-,COM,-,COM,-,COM,-,11.0,7.25
36,person_7,COM,-,M,-,M,-,M,-,COM,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,-,COM,-,-,-,COM,-,COM,-,-,-,COM,-,DISP,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,-,-,-,CHX,-,CHX,11.0,7.25
37,person_10,-,T1,-,T1,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,CHX,-,T2,-,-,-,CHX,-,-,-,-,-,CHX,-,T2,-,T2,-,T2,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,11.0,7.25
38,person_4,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,11.0,7.25
39,person_5,-,T1,-,-,-,T2,-,T1,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,-,-,T2,-,CHX,-,T1,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T2,-,-,-,T1,11.0,7.25
40,person_14,COM,-,-,-,M,-,M,-,M,-,COM,-,-,-,COM,-,M,-,M,-,M,-,M,-,COM,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,COM,-,M,-,M,-,11.0,7.25
41,person_9,DISP,-,COM,-,-,-,COM,-,-,-,M,-,-,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,COM,-,-,CHX,-,CHX,-,-,-,CHX,-,T2,-,-,-,-,M,-,-,-,-,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,T2,-,T2,11.0,7.25
42,person_6,-,T1,-,T1,-,T2,-,T1,-,T2,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,-,-,COM,-,-,T1,-,T2,-,T1,12.0,7.25
43,person_13,DISP,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,COM,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,12.0,7.25
44,person_3,COM,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,COM,-,COM,-,M,-,M,-,M,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,T2,-,T2,-,T1,12.0,7.25
45,person_8,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,-,-,-,T2,-,T2,12.0,7.25
46,person_11,DISP,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,COM,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T2,-,-,-,-,-,T2,-,CHX,-,T2,12.0,7.25
47,person_2,DISP,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,12.0,7.25
48,person_1,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T2,-,T2,-,T2,-,T1,-,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,-,12.0,7.25
49,person_12,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,CHX,-,T1,-,-,-,CHX,-,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,T1,-,T2,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,12.0,7.25
50,person_7,M,-,M,-,COM,-,-,-,COM,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,DISP,-,M,-,-,-,COM,-,-,-,DISP,-,-,-,-,T2,-,T2,-,CHX,12.0,7.25
51,person_10,-,T1,-,T2,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,M,-,12.0,7.25
52,person_4,DISP,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,CHX,-,-,-,-,COM,-,M,-,COM,-,12.0,7.25
53,person_5,M,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,-,T1,-,T2,-,-,-,CHX,-,T1,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,T2,-,CHX,-,-,-,T1,-,T2,-,-,-,T1,12.0,7.25
54,person_14,-,T1,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,DISP,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,12.0,7.25
55,person_9,COM,-,COM,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,-,T2,-,-,-,T1,-,CHX,-,-,-,-,COM,-,-,-,-,-,M,-,M,-,COM,-,-,-,-,CHX,-,T2,-,CHX,12.0,7.25
0,person_6,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,DISP,-,-,T2,-,T2,-,CHX,13.0,7.1875
1,person_13,M,-,COM,-,M,-,COM,-,-,-,COM,-,-,-,-,T2,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,13.0,7.1875
2,person_3,M,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,-,CHX,-,T2,-,CHX,13.0,7.1875
3,person_8,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,-,COM,-,-,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,-,T2,-,-,13.0,7.1875
4,person_11,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,-,T1,-,T1,-,T2,-,T2,-,CHX,-,-,-,-,COM,-,COM,-,M,-,13.0,7.1875
5,person_2,DISP,-,COM,-,M,-,M,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,-,-,-,M,-,M,-,M,-,13.0,7.1875
6,person_1,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,CHX,-,CHX,-,T2,-,T1,-,CHX,-,T1,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,M,-,-,-,13.0,7.1875
7,person_12,M,-,-,-,-,-,M,-,M,-,-,-,-,-,-,CHX,-,T2,-,T2,-,T2,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,-,T1,-,T1,-,T2,13.0,7.1875
8,person_7,M,-,M,-,M,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,T2,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,-,-,COM,-,-,T2,-,CHX,-,CHX,13.0,7.1875
9,person_10,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,M,-,COM,-,COM,-,M,-,-,-,COM,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,CHX,-,CHX,-,T1,13.0,7.1875
10,person_4,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,CHX,13.0,7.1875
11,person_5,-,T1,-,T2,-,CHX,-,T2,-,CHX,-,T1,-,-,M,-,COM,-,-,-,COM,-,COM,-,M,-,-,-,-,CHX,-,-,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,T2,-,-,-,T1,-,CHX,-,-,-,-,M,-,-,-,COM,-,13.0,7.1875
12,person_14,M,-,-,-,COM,-,COM,-,COM,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,COM,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,13.0,7.1875
13,person_9,COM,-,COM,-,-,-,M,-,COM,-,-,-,M,-,-,T2,-,-,-,T1,-,CHX,-,T2,-,-,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,-,-,M,-,COM,-,M,-,-,-,-,T2,-,T1,-,-,13.0,7.1875
