,Nurse,2022-05-01-mañana,2022-05-01-tarde,2022-05-02-mañana,2022-05-02-tarde,2022-05-03-mañana,2022-05-03-tarde,2022-05-04-mañana,2022-05-04-tarde,2022-05-05-mañana,2022-05-05-tarde,2022-05-06-mañana,2022-05-06-tarde,2022-05-07-mañana,2022-05-07-tarde,2022-05-08-mañana,2022-05-08-tarde,2022-05-09-mañana,2022-05-09-tarde,2022-05-10-mañana,2022-05-10-tarde,2022-05-11-mañana,2022-05-11-tarde,2022-05-12-mañana,2022-05-12-tarde,2022-05-13-mañana,2022-05-13-tarde,2022-05-14-mañana,2022-05-14-tarde,2022-05-15-mañana,2022-05-15-tarde,2022-05-16-mañana,2022-05-16-tarde,2022-05-17-mañana,2022-05-17-tarde,2022-05-18-mañana,2022-05-18-tarde,2022-05-19-mañana,2022-05-19-tarde,2022-05-20-mañana,2022-05-20-tarde,2022-05-21-mañana,2022-05-21-tarde,2022-05-22-mañana,2022-05-22-tarde,2022-05-23-mañana,2022-05-23-tarde,2022-05-24-mañana,2022-05-24-tarde,2022-05-25-mañana,2022-05-25-tarde,2022-05-26-mañana,2022-05-26-tarde,2022-05-27-mañana,2022-05-27-tarde,2022-05-28-mañana,2022-05-28-tarde,2022-05-29-mañana,2022-05-29-tarde,2022-05-30-mañana,2022-05-30-tarde,2022-05-31-mañana,2022-05-31-tarde,objective_1,objective_2
10,person_9,-,T1,-,-,M,-,COM,-,COM,-,-,-,-,-,-,-,-,CHX,-,T1,-,T2,-,-,-,CHX,-,-,-,T1,-,-,-,CHX,-,-,-,-,-,-,-,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,3.0,11.3125
11,person_13,-,T1,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,CHX,-,T2,-,T1,-,T2,-,T1,-,-,-,-,M,-,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CHX,3.0,11.3125
12,person_5,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,-,CHX,3.0,11.3125
13,person_4,-,-,-,-,-,-,M,-,COM,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,COM,-,-,-,-,-,M,-,-,-,-,-,M,-,-,-,-,-,COM,-,M,-,M,-,COM,-,-,-,-,T1,-,T2,3.0,11.3125
14,person_11,COM,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T1,-,CHX,5.0,9.3125
15,person_7,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,DISP,-,-,-,COM,-,COM,-,5.0,9.3125
16,person_14,M,-,COM,-,M,-,COM,-,-,-,COM,-,-,-,M,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,M,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,5.0,9.3125
17,person_12,DISP,-,-,T2,-,T2,-,CHX,-,-,-,T2,-,-,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,COM,-,M,-,COM,-,5.0,9.3125
18,person_2,-,-,COM,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,5.0,9.3125
19,person_3,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,M,-,M,-,5.0,9.3125
20,person_1,-,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,M,-,COM,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,T1,-,CHX,5.0,9.3125
21,person_6,-,-,-,-,-,-,COM,-,COM,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,-,-,-,-,M,-,M,-,-,-,M,-,-,T1,-,T2,5.0,9.3125
22,person_8,M,-,COM,-,M,-,COM,-,-,-,COM,-,-,-,DISP,-,COM,-,M,-,M,-,-,-,-,-,COM,-,-,-,-,CHX,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,M,-,COM,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,5.0,9.3125
23,person_10,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,T1,-,-,-,CHX,5.0,9.3125
24,person_9,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,CHX,-,CHX,-,T2,-,-,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,CHX,-,-,-,T1,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,5.0,9.3125
25,person_13,-,-,-,T1,-,CHX,-,T2,-,T2,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,CHX,-,CHX,-,T1,-,-,COM,-,COM,-,M,-,-,-,-,-,-,-,DISP,-,-,T1,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,T1,-,T2,5.0,9.3125
26,person_5,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T1,-,T2,-,T2,-,T1,-,-,-,T2,-,T2,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,5.0,9.3125
27,person_4,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T2,5.0,9.3125
28,person_11,DISP,-,M,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,-,CHX,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T1,-,T1,6.0,9.1875
29,person_7,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,COM,-,-,-,M,-,COM,-,6.0,9.1875
30,person_14,M,-,COM,-,COM,-,COM,-,-,-,M,-,DISP,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,-,-,COM,-,M,-,6.0,9.1875
31,person_12,COM,-,-,T2,-,T2,-,CHX,-,T2,-,T2,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,COM,-,6.0,9.1875
32,person_2,M,-,COM,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,COM,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,T2,6.0,9.1875
33,person_3,-,T1,-,T1,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,6.0,9.1875
34,person_1,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,-,T1,6.0,9.1875
35,person_6,-,-,-,-,M,-,-,-,COM,-,COM,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,T1,-,CHX,6.0,9.1875
36,person_8,-,-,M,-,COM,-,COM,-,-,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,M,-,-,-,-,-,COM,-,DISP,-,-,-,DISP,-,M,-,6.0,9.1875
37,person_10,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T2,-,T2,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,-,-,CHX,6.0,9.1875
38,person_9,-,T1,-,T2,-,CHX,-,T1,-,T2,-,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,-,-,-,T2,-,-,-,T1,-,T1,-,T2,-,-,-,T1,-,T1,-,-,6.0,9.1875
39,person_13,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,-,CHX,-,T2,-,-,-,T2,-,T1,-,T1,-,-,-,T2,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,-,-,-,-,-,-,-,M,-,M,-,6.0,9.1875
40,person_5,-,T1,-,-,-,T1,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T2,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,6.0,9.1875
41,person_4,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,M,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,-,-,COM,-,-,T1,-,-,6.0,9.1875
42,person_11,COM,-,COM,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,-,CHX,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T1,7.0,8.3125
43,person_7,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,-,-,-,-,M,-,-,-,DISP,-,M,-,7.0,8.3125
44,person_14,M,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,-,CHX,-,T1,-,T2,-,-,-,T2,-,-,-,-,COM,-,M,-,7.0,8.3125
45,person_12,M,-,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,7.0,8.3125
46,person_2,-,-,COM,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,-,-,-,-,-,-,M,-,COM,-,DISP,-,-,-,-,T1,-,CHX,7.0,8.3125
47,person_3,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,T1,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,M,-,M,-,7.0,8.3125
48,person_1,-,-,COM,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,-,-,T1,-,T2,7.0,8.3125
49,person_6,DISP,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,M,-,COM,-,-,-,COM,-,COM,-,7.0,8.3125
50,person_8,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,-,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,7.0,8.3125
51,person_10,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,-,-,CHX,-,T2,-,T1,-,-,-,-,-,T2,-,T2,-,-,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,-,-,CHX,7.0,8.3125
52,person_9,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,-,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,-,-,T1,-,-,-,-,7.0,8.3125
53,person_13,-,-,-,T2,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,T1,-,-,-,T2,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,M,-,-,-,-,-,-,-,-,-,-,-,COM,-,-,T1,-,CHX,7.0,8.3125
54,person_5,-,T1,-,T1,-,T1,-,T2,-,T2,-,T2,-,-,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,T1,-,-,COM,-,M,-,7.0,8.3125
55,person_4,-,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,7.0,8.3125
56,person_11,M,-,COM,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,DISP,-,M,-,8.0,8.3125
57,person_7,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,COM,-,COM,-,M,-,-,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,COM,-,8.0,8.3125
58,person_14,COM,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,COM,-,M,-,-,-,-,-,COM,-,-,-,COM,-,M,-,8.0,8.3125
59,person_12,-,-,M,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,COM,-,M,-,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,COM,-,M,-,COM,-,8.0,8.3125
60,person_2,M,-,COM,-,M,-,-,-,M,-,COM,-,DISP,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,-,T1,-,T2,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,M,-,-,T1,-,T1,8.0,8.3125
61,person_3,-,-,COM,-,M,-,COM,-,-,-,M,-,-,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,8.0,8.3125
62,person_1,-,-,M,-,M,-,COM,-,-,-,COM,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,T1,-,CHX,8.0,8.3125
63,person_6,COM,-,-,CHX,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,COM,-,M,-,COM,-,M,-,M,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,CHX,-,-,-,T2,-,T2,-,CHX,-,-,-,-,-,T1,-,CHX,8.0,8.3125
64,person_8,DISP,-,COM,-,M,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,COM,-,-,-,M,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,-,M,-,M,-,8.0,8.3125
65,person_10,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,-,T2,-,T2,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,-,-,CHX,8.0,8.3125
66,person_9,-,-,-,-,-,CHX,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,-,M,-,-,-,COM,-,-,-,-,-,-,-,COM,-,-,T1,-,T2,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,8.0,8.3125
67,person_13,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,-,M,-,M,-,-,-,-,-,-,-,M,-,-,-,-,T1,-,T1,8.0,8.3125
68,person_5,-,T1,-,T2,-,T1,-,T1,-,CHX,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T2,-,CHX,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,8.0,8.3125
69,person_4,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,COM,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,T1,-,T2,8.0,8.3125
70,person_11,COM,-,COM,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,COM,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,9.0,8.1875
71,person_7,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,DISP,-,-,-,COM,-,COM,-,9.0,8.1875
72,person_14,DISP,-,COM,-,M,-,COM,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,COM,-,COM,-,M,-,-,-,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,-,-,COM,-,COM,-,9.0,8.1875
73,person_12,M,-,M,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,CHX,-,-,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,COM,-,M,-,9.0,8.1875
74,person_2,M,-,COM,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,COM,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,T2,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,CHX,9.0,8.1875
75,person_3,-,T1,-,CHX,-,T1,-,CHX,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,-,M,-,M,-,COM,-,-,-,-,-,-,-,M,-,M,-,9.0,8.1875
76,person_1,-,-,COM,-,COM,-,M,-,-,-,COM,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,T1,-,T1,9.0,8.1875
77,person_6,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,COM,-,-,T2,-,T2,-,T2,-,CHX,-,T2,-,-,-,-,-,T1,-,CHX,9.0,8.1875
78,person_8,-,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,COM,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,DISP,-,M,-,9.0,8.1875
79,person_10,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,-,-,CHX,9.0,8.1875
