,Nurse,2023-12-01-mañana,2023-12-01-tarde,2023-12-02-mañana,2023-12-02-tarde,2023-12-03-mañana,2023-12-03-tarde,2023-12-04-mañana,2023-12-04-tarde,2023-12-05-mañana,2023-12-05-tarde,2023-12-06-mañana,2023-12-06-tarde,2023-12-07-mañana,2023-12-07-tarde,2023-12-08-mañana,2023-12-08-tarde,2023-12-09-mañana,2023-12-09-tarde,2023-12-10-mañana,2023-12-10-tarde,2023-12-11-mañana,2023-12-11-tarde,2023-12-12-mañana,2023-12-12-tarde,2023-12-13-mañana,2023-12-13-tarde,2023-12-14-mañana,2023-12-14-tarde,2023-12-15-mañana,2023-12-15-tarde,2023-12-16-mañana,2023-12-16-tarde,2023-12-17-mañana,2023-12-17-tarde,2023-12-18-mañana,2023-12-18-tarde,2023-12-19-mañana,2023-12-19-tarde,2023-12-20-mañana,2023-12-20-tarde,2023-12-21-mañana,2023-12-21-tarde,2023-12-22-mañana,2023-12-22-tarde,2023-12-23-mañana,2023-12-23-tarde,2023-12-24-mañana,2023-12-24-tarde,2023-12-25-mañana,2023-12-25-tarde,2023-12-26-mañana,2023-12-26-tarde,2023-12-27-mañana,2023-12-27-tarde,2023-12-28-mañana,2023-12-28-tarde,2023-12-29-mañana,2023-12-29-tarde,2023-12-30-mañana,2023-12-30-tarde,2023-12-31-mañana,2023-12-31-tarde,objective_1,objective_2
16,person_4,-,T2,-,-,-,T1,-,T2,-,T2,-,-,-,T2,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,M,-,COM,-,-,-,-,-,COM,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,20.0,9.1875
17,person_6,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,20.0,9.1875
18,person_3,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,T2,-,-,-,-,-,CHX,-,T1,-,T2,-,T2,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,21.0,8.5
19,person_9,-,T2,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,T2,21.0,8.5
20,person_7,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,COM,-,-,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,21.0,8.5
21,person_2,-,-,DISP,-,-,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,DISP,-,M,-,COM,-,COM,-,-,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,-,-,-,-,-,-,-,21.0,8.5
22,person_8,COM,-,M,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,COM,-,M,-,M,-,-,-,COM,-,-,-,M,-,COM,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T2,-,T1,-,T1,-,CHX,-,-,-,-,21.0,8.5
23,person_1,-,T1,-,T1,-,-,-,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,-,CHX,-,T1,-,CHX,-,T2,-,-,-,-,M,-,-,-,COM,-,-,-,M,-,-,-,DISP,-,21.0,8.5
24,person_5,-,CHX,-,-,-,T1,-,CHX,-,-,-,CHX,-,CHX,-,-,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,DISP,-,-,-,-,T1,-,-,-,CHX,-,T1,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,T2,-,T1,-,T1,-,-,21.0,8.5
25,person_4,M,-,-,-,DISP,-,-,T2,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,21.0,8.5
26,person_6,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,DISP,-,COM,-,M,-,COM,-,-,-,-,-,M,-,21.0,8.5
27,person_3,COM,-,DISP,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,T1,21.999999999946525,8.187499931181058
28,person_9,-,T2,-,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,T2,-,T1,-,-,21.999999999946525,8.187499931181058
29,person_7,-,T1,-,T1,-,-,COM,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,21.999999999946525,8.187499931181058
30,person_2,-,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,-,CHX,-,T1,-,T1,-,-,-,T2,-,-,-,-,M,-,COM,-,COM,-,-,-,-,-,-,-,M,-,21.999999999946525,8.187499931181058
31,person_8,M,-,M,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,T2,-,T2,-,T1,-,T2,-,CHX,-,T1,-,-,-,T2,-,CHX,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,21.999999999946525,8.187499931181058
32,person_1,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,-,-,T1,-,-,-,CHX,-,-,-,T1,-,-,-,T2,21.999999999946525,8.187499931181058
33,person_5,-,CHX,-,-,-,T1,-,T2,-,-,-,CHX,-,T2,-,-,-,-,-,-,COM,-,M,-,-,-,-,-,COM,-,-,-,DISP,-,M,-,-,-,COM,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,COM,-,DISP,-,-,-,21.999999999946525,8.187499931181058
34,person_4,-,T2,-,T1,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,M,-,-,T2,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,M,-,M,-,-,-,-,-,COM,-,DISP,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,M,-,-,-,21.999999999946525,8.187499931181058
35,person_6,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,21.999999999946525,8.187499931181058
36,person_3,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,-,-,CHX,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,23.0,8.1875
37,person_9,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,-,-,T2,23.0,8.1875
38,person_7,-,T2,-,T1,-,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,M,-,-,-,COM,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,23.0,8.1875
39,person_2,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,-,23.0,8.1875
40,person_8,M,-,DISP,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,T2,-,CHX,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,T2,-,CHX,-,T1,-,CHX,-,-,-,T2,23.0,8.1875
41,person_1,M,-,-,-,DISP,-,M,-,COM,-,-,-,COM,-,DISP,-,-,-,DISP,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,DISP,-,-,-,COM,-,-,-,COM,-,DISP,-,-,-,23.0,8.1875
42,person_5,-,CHX,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,-,-,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,T1,-,-,-,-,-,CHX,-,T1,-,T1,-,-,23.0,8.1875
43,person_4,COM,-,-,-,M,-,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,-,-,-,-,COM,-,-,-,M,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,-,-,23.0,8.1875
44,person_6,-,CHX,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,DISP,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,23.0,8.1875
45,person_3,M,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,24.0,8.0
46,person_9,M,-,-,-,M,-,-,T1,-,T2,-,T2,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T2,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,24.0,8.0
47,person_7,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,COM,-,-,-,-,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,24.0,8.0
48,person_2,-,-,M,-,-,-,COM,-,COM,-,M,-,-,-,DISP,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,DISP,-,COM,-,COM,-,-,-,-,-,-,-,-,-,24.0,8.0
49,person_8,-,T2,-,-,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,24.0,8.0
50,person_1,-,T2,-,-,-,-,M,-,COM,-,-,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,M,-,-,-,M,-,-,-,-,-,-,-,DISP,-,24.0,8.0
51,person_5,-,CHX,-,T1,-,-,-,CHX,-,-,-,T1,-,CHX,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,-,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,-,M,-,COM,-,-,-,M,-,24.0,8.0
52,person_4,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,-,CHX,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,CHX,-,-,-,T2,24.0,8.0
53,person_6,COM,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,24.0,8.0
54,person_3,-,CHX,-,T1,-,-,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,T1,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,25.0,7.9375
55,person_9,M,-,DISP,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,CHX,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,CHX,-,-,-,T1,25.0,7.9375
56,person_7,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,COM,-,-,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,-,-,M,-,25.0,7.9375
57,person_2,-,-,-,-,DISP,-,COM,-,COM,-,M,-,-,-,DISP,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,-,25.0,7.9375
58,person_8,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T2,-,T2,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,-,T2,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,COM,-,COM,-,M,-,-,-,25.0,7.9375
59,person_1,COM,-,-,-,-,-,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,M,-,-,-,-,-,COM,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,T1,-,-,-,CHX,-,-,-,CHX,-,T1,-,-,25.0,7.9375
60,person_5,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,DISP,-,-,-,DISP,-,-,-,-,T1,-,-,-,CHX,-,T1,-,-,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,M,-,-,-,-,-,COM,-,M,-,DISP,-,-,-,25.0,7.9375
61,person_4,-,T2,-,T1,-,-,COM,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,-,-,-,25.0,7.9375
62,person_6,M,-,-,-,M,-,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,DISP,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,25.0,7.9375
63,person_3,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,-,-,-,-,T2,26.0,7.6875
64,person_9,COM,-,-,-,M,-,M,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,26.0,7.6875
65,person_7,-,CHX,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,26.0,7.6875
66,person_2,-,-,DISP,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,-,-,-,-,-,-,M,-,26.0,7.6875
67,person_8,-,CHX,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,26.0,7.6875
68,person_1,M,-,-,-,DISP,-,M,-,COM,-,-,-,M,-,DISP,-,M,-,-,-,-,T2,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,T1,-,-,-,CHX,-,-,-,-,26.0,7.6875
69,person_5,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,M,-,-,CHX,-,-,-,CHX,-,CHX,-,-,-,-,-,-,DISP,-,-,-,-,-,M,-,M,-,M,-,-,-,26.0,7.6875
70,person_4,-,T2,-,T1,-,-,-,CHX,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,CHX,-,T2,-,-,-,-,-,CHX,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,-,-,T1,26.0,7.6875
71,person_6,M,-,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,-,-,M,-,DISP,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,26.0,7.6875
72,person_3,-,CHX,-,T1,-,-,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,27.0,7.5
73,person_9,M,-,-,-,DISP,-,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,CHX,27.0,7.5
74,person_7,-,T1,-,-,-,-,M,-,M,-,COM,-,COM,-,DISP,-,DISP,-,-,-,COM,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,-,-,27.0,7.5
75,person_2,-,-,DISP,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,-,-,DISP,-,-,-,27.0,7.5
76,person_8,M,-,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,T1,-,T1,-,-,M,-,M,-,COM,-,-,-,COM,-,-,-,M,-,-,CHX,-,T1,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,-,-,T1,27.0,7.5
77,person_1,-,CHX,-,-,-,T1,-,-,M,-,-,-,M,-,DISP,-,M,-,-,-,COM,-,-,-,-,-,COM,-,M,-,M,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,DISP,-,-,-,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,-,27.0,7.5
