,Nurse,2023-01-01-mañana,2023-01-01-tarde,2023-01-02-mañana,2023-01-02-tarde,2023-01-03-mañana,2023-01-03-tarde,2023-01-04-mañana,2023-01-04-tarde,2023-01-05-mañana,2023-01-05-tarde,2023-01-06-mañana,2023-01-06-tarde,2023-01-07-mañana,2023-01-07-tarde,2023-01-08-mañana,2023-01-08-tarde,2023-01-09-mañana,2023-01-09-tarde,2023-01-10-mañana,2023-01-10-tarde,2023-01-11-mañana,2023-01-11-tarde,2023-01-12-mañana,2023-01-12-tarde,2023-01-13-mañana,2023-01-13-tarde,2023-01-14-mañana,2023-01-14-tarde,2023-01-15-mañana,2023-01-15-tarde,2023-01-16-mañana,2023-01-16-tarde,2023-01-17-mañana,2023-01-17-tarde,2023-01-18-mañana,2023-01-18-tarde,2023-01-19-mañana,2023-01-19-tarde,2023-01-20-mañana,2023-01-20-tarde,2023-01-21-mañana,2023-01-21-tarde,2023-01-22-mañana,2023-01-22-tarde,2023-01-23-mañana,2023-01-23-tarde,2023-01-24-mañana,2023-01-24-tarde,2023-01-25-mañana,2023-01-25-tarde,2023-01-26-mañana,2023-01-26-tarde,2023-01-27-mañana,2023-01-27-tarde,2023-01-28-mañana,2023-01-28-tarde,2023-01-29-mañana,2023-01-29-tarde,2023-01-30-mañana,2023-01-30-tarde,2023-01-31-mañana,2023-01-31-tarde,objective_1,objective_2
10,person_5,-,T1,-,T2,-,T2,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,-,CHX,-,T1,-,T2,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T2,-,-,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,-,T2,-,-,13.0,9.3125
11,person_1,-,-,COM,-,M,-,COM,-,-,-,COM,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,-,T1,-,T2,13.0,9.3125
12,person_3,DISP,-,-,-,-,T1,-,-,-,-,-,CHX,-,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,13.0,9.3125
13,person_2,-,-,-,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,-,-,-,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,CHX,-,T1,13.0,9.3125
14,person_7,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,T1,-,T2,-,-,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,-,-,M,-,M,-,13.0,9.3125
15,person_4,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,T1,-,-,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,COM,-,COM,-,13.0,9.3125
16,person_8,-,T1,-,T1,-,-,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,-,T1,14.0,8.3125
17,person_6,-,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,-,-,-,-,DISP,-,-,-,M,-,COM,-,14.0,8.3125
18,person_5,-,-,-,T2,-,T2,-,T1,-,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,-,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,14.0,8.3125
19,person_1,DISP,-,M,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,COM,-,-,-,-,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,T1,-,CHX,14.0,8.3125
20,person_3,-,-,COM,-,COM,-,M,-,-,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,-,CHX,-,T1,14.0,8.3125
21,person_2,M,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,DISP,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,14.0,8.3125
22,person_7,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,M,-,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,T2,-,-,-,-,-,T2,-,T2,-,-,-,-,-,CHX,-,T1,-,-,COM,-,M,-,14.0,8.3125
23,person_4,-,-,-,CHX,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,M,-,M,-,14.0,8.3125
0,person_8,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,DISP,-,-,-,-,-,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,T2,15.0,7.75
1,person_6,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,DISP,-,COM,-,-,-,-,-,M,-,-,-,DISP,-,-,CHX,-,CHX,-,T1,-,CHX,-,T2,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,M,-,-,-,-,T1,-,CHX,15.0,7.75
2,person_5,-,T1,-,T2,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,DISP,-,M,-,COM,-,COM,-,-,-,-,-,M,-,-,T2,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,T1,15.0,7.75
3,person_1,DISP,-,COM,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,-,T1,-,T2,15.0,7.75
4,person_3,-,-,M,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,15.0,7.75
5,person_2,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,15.0,7.75
6,person_7,-,T1,-,-,-,T2,-,T2,-,CHX,-,T2,-,-,-,T1,-,T1,-,CHX,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,-,T2,-,-,-,-,-,CHX,-,T1,15.0,7.75
7,person_4,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,CHX,-,-,-,T1,-,T1,-,T2,-,CHX,-,T1,-,T1,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,M,-,M,-,15.0,7.75
