,Nurse,2022-01-01-mañana,2022-01-01-tarde,2022-01-02-mañana,2022-01-02-tarde,2022-01-03-mañana,2022-01-03-tarde,2022-01-04-mañana,2022-01-04-tarde,2022-01-05-mañana,2022-01-05-tarde,2022-01-06-mañana,2022-01-06-tarde,2022-01-07-mañana,2022-01-07-tarde,2022-01-08-mañana,2022-01-08-tarde,2022-01-09-mañana,2022-01-09-tarde,2022-01-10-mañana,2022-01-10-tarde,2022-01-11-mañana,2022-01-11-tarde,2022-01-12-mañana,2022-01-12-tarde,2022-01-13-mañana,2022-01-13-tarde,2022-01-14-mañana,2022-01-14-tarde,2022-01-15-mañana,2022-01-15-tarde,2022-01-16-mañana,2022-01-16-tarde,2022-01-17-mañana,2022-01-17-tarde,2022-01-18-mañana,2022-01-18-tarde,2022-01-19-mañana,2022-01-19-tarde,2022-01-20-mañana,2022-01-20-tarde,2022-01-21-mañana,2022-01-21-tarde,2022-01-22-mañana,2022-01-22-tarde,2022-01-23-mañana,2022-01-23-tarde,2022-01-24-mañana,2022-01-24-tarde,2022-01-25-mañana,2022-01-25-tarde,2022-01-26-mañana,2022-01-26-tarde,2022-01-27-mañana,2022-01-27-tarde,2022-01-28-mañana,2022-01-28-tarde,2022-01-29-mañana,2022-01-29-tarde,2022-01-30-mañana,2022-01-30-tarde,2022-01-31-mañana,2022-01-31-tarde,objective_1,objective_2
10,person_9,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,T2,-,T1,-,-,DISP,-,M,-,M,-,-,-,M,-,M,-,-,-,-,T1,-,CHX,-,-,-,T2,-,CHX,-,-,-,-,-,T2,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,T2,9.0,8.625000000000002
11,person_7,-,-,-,-,COM,-,COM,-,M,-,-,-,M,-,-,-,DISP,-,-,-,-,T2,-,-,-,-,-,T2,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,-,T1,9.0,8.625000000000002
12,person_2,-,-,M,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,T2,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,COM,-,9.0,8.625000000000002
13,person_1,-,T1,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,T1,-,-,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,T1,9.0,8.625000000000002
14,person_6,-,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,-,-,M,-,DISP,-,-,-,M,-,9.0,8.625000000000002
15,person_5,-,-,DISP,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,CHX,-,CHX,-,-,-,T2,-,T1,-,-,-,-,M,-,9.0,8.625000000000002
16,person_8,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,9.0,8.625000000000002
17,person_3,M,-,-,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,-,-,-,T2,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T2,9.0,8.625000000000002
18,person_4,COM,-,-,-,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,CHX,-,T2,-,-,-,T2,-,CHX,-,-,-,-,-,T1,10.0,8.3125
19,person_9,-,-,M,-,-,T2,-,CHX,-,-,-,T2,-,T2,-,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,T1,-,CHX,-,-,-,T2,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,T1,10.0,8.3125
20,person_7,-,-,-,T1,-,-,M,-,M,-,-,-,M,-,-,-,DISP,-,-,T1,-,T2,-,-,-,-,-,CHX,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,10.0,8.3125
21,person_2,M,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,T2,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,-,T2,10.0,8.3125
22,person_1,-,T1,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,T1,-,-,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,T1,10.0,8.3125
23,person_6,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,M,-,DISP,-,-,-,M,-,10.0,8.3125
24,person_5,-,-,DISP,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,-,T1,-,CHX,-,-,-,-,-,T2,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,-,-,M,-,10.0,8.3125
25,person_8,COM,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,10.0,8.3125
26,person_3,DISP,-,-,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,10.0,8.3125
27,person_4,-,-,M,-,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,T2,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,-,T2,-,T1,-,-,-,CHX,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,COM,-,11.0,8.1875
28,person_9,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,T2,-,T1,-,-,-,T1,-,T2,-,T1,-,-,-,T2,-,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,DISP,-,-,T1,11.0,8.1875
29,person_7,-,-,-,-,-,-,M,-,-,-,-,-,M,-,-,-,DISP,-,DISP,-,COM,-,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,DISP,-,-,T2,11.0,8.1875
30,person_2,DISP,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,-,11.0,8.1875
31,person_1,-,T1,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,11.0,8.1875
32,person_6,-,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,11.0,8.1875
33,person_5,M,-,-,-,M,-,COM,-,M,-,-,-,COM,-,-,-,M,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,M,-,11.0,8.1875
34,person_8,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,-,CHX,11.0,8.1875
35,person_3,-,-,DISP,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,-,CHX,-,T1,-,T2,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,T1,11.0,8.1875
36,person_4,M,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,T2,-,T2,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,-,-,-,T2,12.0,7.75
37,person_9,-,-,DISP,-,-,T2,-,CHX,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,-,-,T2,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,-,T2,-,T1,-,-,COM,-,12.0,7.75
38,person_7,-,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,COM,-,-,-,-,-,COM,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,-,-,COM,-,-,-,DISP,-,-,T2,12.0,7.75
39,person_2,-,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,T2,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,COM,-,12.0,7.75
40,person_1,-,T1,-,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T2,-,T2,-,T2,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T2,12.0,7.75
41,person_6,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,M,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,12.0,7.75
42,person_5,-,-,-,T1,-,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,M,-,M,-,-,-,-,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,-,M,-,12.0,7.75
43,person_8,DISP,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,-,-,COM,-,DISP,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,12.0,7.75
44,person_3,-,-,DISP,-,-,-,-,T2,-,T2,-,CHX,-,CHX,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T1,12.0,7.75
45,person_4,DISP,-,-,-,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,CHX,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,-,CHX,13.0,7.625
46,person_9,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,T2,-,T1,-,-,DISP,-,M,-,M,-,-,-,M,-,DISP,-,-,-,-,CHX,-,T2,-,-,-,T2,-,CHX,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,DISP,-,-,T1,13.0,7.625
47,person_7,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,-,-,DISP,-,-,T1,-,T2,-,-,-,-,-,T2,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,-,T2,13.0,7.625
48,person_2,-,-,COM,-,-,CHX,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,T2,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,COM,-,13.0,7.625
49,person_1,-,T1,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,T2,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,13.0,7.625
50,person_6,-,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,-,-,M,-,-,-,DISP,-,M,-,13.0,7.625
51,person_5,-,-,DISP,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,-,T1,-,CHX,-,-,-,-,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,T2,-,CHX,-,-,-,T2,-,T2,-,-,-,-,M,-,13.0,7.625
52,person_8,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,COM,-,13.0,7.625
53,person_3,M,-,-,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T1,13.0,7.625
54,person_4,-,-,DISP,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,CHX,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,-,CHX,-,T1,-,-,-,-,-,CHX,-,T1,-,-,-,T1,14.0,7.3125
55,person_9,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,T2,-,T1,-,-,DISP,-,COM,-,COM,-,-,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,T1,-,T2,-,-,-,-,-,CHX,14.0,7.3125
56,person_7,DISP,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,DISP,-,DISP,-,COM,-,-,-,-,-,COM,-,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,COM,-,14.0,7.3125
57,person_2,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,T2,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,COM,-,14.0,7.3125
58,person_1,-,T1,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,T1,-,-,-,T2,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,T2,-,T1,-,T1,-,T2,-,CHX,-,-,-,T1,-,CHX,14.0,7.3125
59,person_6,-,-,-,-,M,-,M,-,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,14.0,7.3125
60,person_5,-,-,DISP,-,M,-,COM,-,M,-,-,-,COM,-,-,-,M,-,-,T1,-,CHX,-,-,-,-,-,T2,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,-,-,M,-,14.0,7.3125
61,person_8,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,14.0,7.3125
62,person_3,-,-,M,-,-,-,-,T2,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T2,14.0,7.3125
63,person_4,-,-,DISP,-,M,-,COM,-,M,-,M,-,COM,-,-,-,COM,-,-,T1,-,T1,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,T1,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,T2,15.0,7.1875
64,person_9,-,-,M,-,-,T2,-,T2,-,-,-,T2,-,T1,-,T1,-,-,DISP,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,T1,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,T1,15.0,7.1875
65,person_7,DISP,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,DISP,-,-,T1,-,T2,-,-,-,-,-,CHX,-,-,-,-,COM,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,DISP,-,-,-,-,T2,15.0,7.1875
66,person_2,M,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,T2,-,CHX,-,T2,-,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,COM,-,15.0,7.1875
67,person_1,-,T1,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,CHX,-,T1,-,-,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,T1,15.0,7.1875
68,person_6,-,-,DISP,-,M,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,15.0,7.1875
69,person_5,-,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,DISP,-,M,-,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,CHX,-,-,-,T2,-,T1,-,-,-,-,M,-,15.0,7.1875
70,person_8,DISP,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,15.0,7.1875
71,person_3,-,-,-,T1,-,-,-,T2,-,T1,-,T1,-,CHX,-,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T2,15.0,7.1875
72,person_4,-,-,COM,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,-,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T2,-,T1,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,T2,16.0,6.75
73,person_9,-,-,M,-,M,-,M,-,-,-,COM,-,COM,-,-,-,M,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,M,-,DISP,-,-,-,-,T1,-,T2,-,T2,-,T2,-,T2,-,-,-,-,COM,-,16.0,6.75
74,person_7,-,-,-,-,-,T2,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,DISP,-,M,-,-,-,-,-,M,-,DISP,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,-,CHX,16.0,6.75
75,person_2,-,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,16.0,6.75
76,person_1,-,T1,-,-,-,T1,-,T1,-,T2,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,CHX,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,CHX,16.0,6.75
77,person_6,-,-,DISP,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,-,T2,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,16.0,6.75
78,person_5,DISP,-,-,-,M,-,COM,-,M,-,-,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,-,-,-,-,T1,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,16.0,6.75
