,Nurse,2022-08-01-mañana,2022-08-01-tarde,2022-08-02-mañana,2022-08-02-tarde,2022-08-03-mañana,2022-08-03-tarde,2022-08-04-mañana,2022-08-04-tarde,2022-08-05-mañana,2022-08-05-tarde,2022-08-06-mañana,2022-08-06-tarde,2022-08-07-mañana,2022-08-07-tarde,2022-08-08-mañana,2022-08-08-tarde,2022-08-09-mañana,2022-08-09-tarde,2022-08-10-mañana,2022-08-10-tarde,2022-08-11-mañana,2022-08-11-tarde,2022-08-12-mañana,2022-08-12-tarde,2022-08-13-mañana,2022-08-13-tarde,2022-08-14-mañana,2022-08-14-tarde,2022-08-15-mañana,2022-08-15-tarde,2022-08-16-mañana,2022-08-16-tarde,2022-08-17-mañana,2022-08-17-tarde,2022-08-18-mañana,2022-08-18-tarde,2022-08-19-mañana,2022-08-19-tarde,2022-08-20-mañana,2022-08-20-tarde,2022-08-21-mañana,2022-08-21-tarde,2022-08-22-mañana,2022-08-22-tarde,2022-08-23-mañana,2022-08-23-tarde,2022-08-24-mañana,2022-08-24-tarde,2022-08-25-mañana,2022-08-25-tarde,2022-08-26-mañana,2022-08-26-tarde,2022-08-27-mañana,2022-08-27-tarde,2022-08-28-mañana,2022-08-28-tarde,2022-08-29-mañana,2022-08-29-tarde,2022-08-30-mañana,2022-08-30-tarde,2022-08-31-mañana,2022-08-31-tarde,objective_1,objective_2
10,person_2,-,-,-,T2,-,-,-,T2,-,CHX,-,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,-,M,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,-,0.0,11.3125
11,person_8,-,CHX,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,2.0,9.3125
12,person_7,-,CHX,-,T2,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,-,DISP,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,T2,-,T1,-,CHX,-,T1,-,T1,-,-,-,CHX,-,T2,-,-,2.0,9.3125
13,person_9,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,T1,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,COM,-,-,-,-,-,-,T2,2.0,9.3125
14,person_3,-,-,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,T2,-,T2,-,T1,-,T2,-,CHX,-,-,-,T1,-,-,-,T2,-,T2,-,T2,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,-,-,-,-,-,-,CHX,-,-,2.0,9.3125
15,person_11,-,-,-,T2,-,T1,-,-,-,T2,-,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,-,-,-,-,-,-,-,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,-,CHX,-,CHX,2.0,9.3125
16,person_1,COM,-,-,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,2.0,9.3125
17,person_4,-,-,-,-,COM,-,-,-,-,-,-,-,DISP,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,-,CHX,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,2.0,9.3125
18,person_10,-,T2,-,T1,-,CHX,-,-,-,CHX,-,-,-,-,-,T2,-,T2,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,-,M,-,COM,-,-,-,-,-,M,-,-,-,-,CHX,-,T2,-,T1,2.0,9.3125
19,person_5,COM,-,COM,-,M,-,-,-,COM,-,DISP,-,-,-,-,-,-,-,COM,-,-,-,-,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,-,T2,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,M,-,M,-,M,-,2.0,9.3125
20,person_6,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,T2,-,-,-,CHX,-,T2,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T1,-,CHX,2.0,9.3125
21,person_2,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,-,-,-,M,-,-,-,-,-,-,-,M,-,-,-,M,-,-,T2,-,T2,-,CHX,2.0,9.3125
0,person_8,M,-,M,-,COM,-,-,-,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,T1,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,-,COM,-,COM,-,COM,-,3.0,8.3125
1,person_7,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,DISP,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T1,3.0,8.3125
2,person_9,-,CHX,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,T2,-,T1,-,-,-,T2,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,DISP,-,M,-,M,-,M,-,3.0,8.3125
3,person_3,-,-,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,CHX,-,-,3.0,8.3125
4,person_11,-,-,M,-,M,-,COM,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,-,-,-,-,-,DISP,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,T2,-,T1,3.0,8.3125
5,person_1,-,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,3.0,8.3125
6,person_4,-,-,-,T1,-,T2,-,T2,-,-,-,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T2,-,T2,-,CHX,-,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,-,T2,-,T2,-,CHX,3.0,8.3125
7,person_10,-,CHX,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,-,-,-,-,-,-,M,-,-,-,-,CHX,-,T1,-,T1,3.0,8.3125
8,person_5,M,-,COM,-,-,-,M,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,-,-,COM,-,-,-,DISP,-,-,T2,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,T2,-,T1,-,T2,3.0,8.3125
9,person_6,-,T2,-,-,-,T2,-,T1,-,CHX,-,T1,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,CHX,-,-,-,T1,-,T1,-,T2,-,T2,-,CHX,-,T2,-,-,-,T1,-,T1,-,T2,-,T1,3.0,8.3125
10,person_2,COM,-,M,-,-,-,M,-,M,-,-,-,DISP,-,-,CHX,-,-,-,T1,-,CHX,-,T2,-,-,-,-,-,-,COM,-,-,-,-,-,COM,-,-,-,M,-,M,-,-,-,-,-,COM,-,M,-,DISP,-,-,-,-,CHX,-,T2,-,T1,3.0,8.3125
