,Nurse,2023-08-01-mañana,2023-08-01-tarde,2023-08-02-mañana,2023-08-02-tarde,2023-08-03-mañana,2023-08-03-tarde,2023-08-04-mañana,2023-08-04-tarde,2023-08-05-mañana,2023-08-05-tarde,2023-08-06-mañana,2023-08-06-tarde,2023-08-07-mañana,2023-08-07-tarde,2023-08-08-mañana,2023-08-08-tarde,2023-08-09-mañana,2023-08-09-tarde,2023-08-10-mañana,2023-08-10-tarde,2023-08-11-mañana,2023-08-11-tarde,2023-08-12-mañana,2023-08-12-tarde,2023-08-13-mañana,2023-08-13-tarde,2023-08-14-mañana,2023-08-14-tarde,2023-08-15-mañana,2023-08-15-tarde,2023-08-16-mañana,2023-08-16-tarde,2023-08-17-mañana,2023-08-17-tarde,2023-08-18-mañana,2023-08-18-tarde,2023-08-19-mañana,2023-08-19-tarde,2023-08-20-mañana,2023-08-20-tarde,2023-08-21-mañana,2023-08-21-tarde,2023-08-22-mañana,2023-08-22-tarde,2023-08-23-mañana,2023-08-23-tarde,2023-08-24-mañana,2023-08-24-tarde,2023-08-25-mañana,2023-08-25-tarde,2023-08-26-mañana,2023-08-26-tarde,2023-08-27-mañana,2023-08-27-tarde,2023-08-28-mañana,2023-08-28-tarde,2023-08-29-mañana,2023-08-29-tarde,2023-08-30-mañana,2023-08-30-tarde,2023-08-31-mañana,2023-08-31-tarde,objective_1,objective_2
29,person_2,COM,-,-,-,M,-,COM,-,-,-,DISP,-,-,T1,-,-,-,T2,-,T2,-,CHX,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,-,T2,-,-,-,-,-,T1,7.0,10.5
30,person_1,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,T2,-,-,-,-,-,-,-,T2,-,-,-,T2,-,CHX,-,T1,-,-,-,-,M,-,COM,-,-,-,COM,-,M,-,-,-,-,CHX,-,T1,-,-,-,CHX,7.0,10.5
31,person_10,-,CHX,-,CHX,-,-,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,7.0,10.5
32,person_8,-,T2,-,T1,-,-,-,CHX,-,-,-,-,M,-,-,-,-,-,COM,-,M,-,M,-,-,-,-,T2,-,T2,-,CHX,-,-,-,T2,-,-,-,-,DISP,-,-,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,7.0,10.5
33,person_4,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,COM,-,-,-,-,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,CHX,8.0,10.25
34,person_6,M,-,-,-,M,-,-,-,DISP,-,-,-,-,-,-,-,-,-,-,-,COM,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,-,-,COM,-,-,-,DISP,-,-,-,-,CHX,-,T2,-,T2,8.0,10.25
35,person_7,-,-,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,T1,-,-,8.0,10.25
36,person_11,-,-,-,-,-,-,-,-,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,8.0,10.25
37,person_5,-,T1,-,-,-,-,-,T1,-,-,-,-,DISP,-,-,-,COM,-,COM,-,-,-,DISP,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,M,-,M,-,-,-,-,-,8.0,10.25
38,person_3,-,-,-,-,-,CHX,-,T2,-,-,-,T1,-,-,-,-,M,-,-,-,-,-,-,-,DISP,-,-,T2,-,-,-,T2,-,T1,-,T2,-,-,-,T1,-,-,M,-,COM,-,COM,-,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,8.0,10.25
39,person_9,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,T2,-,-,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,8.0,10.25
40,person_2,COM,-,M,-,M,-,COM,-,-,-,DISP,-,-,T1,-,-,-,T2,-,T2,-,T1,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,T2,-,-,-,-,-,T1,8.0,10.25
41,person_1,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,CHX,-,-,-,-,-,-,-,T2,-,-,-,T2,-,CHX,-,T1,-,-,M,-,M,-,COM,-,-,-,COM,-,M,-,-,-,-,CHX,-,T1,-,-,-,T1,8.0,10.25
42,person_10,-,CHX,-,CHX,-,-,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,8.0,10.25
43,person_8,-,T2,-,T1,-,-,-,CHX,-,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,COM,-,-,-,M,-,-,-,DISP,-,-,-,M,-,-,-,-,-,COM,-,DISP,-,-,-,COM,-,-,-,M,-,COM,-,8.0,10.25
44,person_4,-,-,COM,-,COM,-,M,-,M,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,T2,-,-,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,T2,9.0,9.5
45,person_6,M,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,DISP,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,-,CHX,-,T2,-,T1,9.0,9.5
46,person_7,-,-,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,T2,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,T1,-,-,9.0,9.5
47,person_11,-,-,-,-,-,-,-,CHX,-,T1,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,9.0,9.5
48,person_5,-,-,-,CHX,-,-,-,T1,-,-,-,-,DISP,-,-,-,COM,-,-,-,-,-,DISP,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,-,M,-,M,-,M,-,-,-,9.0,9.5
49,person_3,-,T2,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,-,-,-,-,-,-,-,DISP,-,-,T1,-,-,-,T2,-,T1,-,T1,-,-,-,T1,-,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,9.0,9.5
50,person_9,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,T2,-,-,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,9.0,9.5
51,person_2,COM,-,-,-,M,-,COM,-,-,-,DISP,-,-,T1,-,-,-,T2,-,T2,-,CHX,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,-,T2,-,-,-,T2,-,T1,9.0,9.5
52,person_1,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,T2,-,T1,-,-,-,-,-,T2,-,-,-,T2,-,CHX,-,-,-,-,M,-,M,-,COM,-,-,-,COM,-,M,-,-,-,-,CHX,-,T1,-,-,-,CHX,9.0,9.5
53,person_10,-,CHX,-,CHX,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,9.0,9.5
54,person_8,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,COM,-,COM,-,-,-,M,-,-,T2,-,T1,-,CHX,-,-,-,T2,-,-,-,-,DISP,-,COM,-,-,-,-,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,9.0,9.5
55,person_4,-,-,COM,-,COM,-,M,-,M,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,COM,-,-,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,T2,-,-,-,T1,-,-,-,-,-,-,-,-,-,-,-,T2,10.0,9.5
56,person_6,M,-,M,-,M,-,-,-,DISP,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,-,-,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,CHX,10.0,9.5
57,person_7,-,-,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,CHX,-,-,-,T2,-,T2,-,T1,-,-,-,T1,-,-,-,T2,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,T1,-,CHX,10.0,9.5
58,person_11,-,T2,-,-,-,-,-,-,-,T1,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,-,M,-,M,-,-,-,10.0,9.5
59,person_5,-,-,-,T2,-,-,-,T1,-,-,-,T1,-,-,-,-,COM,-,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,-,M,-,M,-,-,-,M,-,10.0,9.5
60,person_3,-,-,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,-,-,-,-,-,DISP,-,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,-,COM,-,M,-,COM,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,10.0,9.5
61,person_9,M,-,M,-,-,-,M,-,-,-,-,-,-,-,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,T2,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,10.0,9.5
62,person_2,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,-,T1,-,-,-,T2,-,T2,-,CHX,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,T2,-,-,-,-,-,T1,10.0,9.5
63,person_1,-,T1,-,-,-,T2,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,T2,-,-,-,T2,-,CHX,-,T1,-,-,M,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,-,CHX,-,T1,-,-,-,T1,10.0,9.5
64,person_10,-,CHX,-,CHX,-,-,-,T2,-,T1,-,-,M,-,COM,-,-,-,COM,-,M,-,M,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,10.0,9.5
65,person_8,COM,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,COM,-,-,-,M,-,-,T2,-,-,-,CHX,-,-,-,T2,-,-,-,-,DISP,-,M,-,-,-,-,-,COM,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,10.0,9.5
66,person_4,-,-,COM,-,-,-,M,-,-,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,M,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,CHX,-,T2,11.0,9.25
67,person_6,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,DISP,-,DISP,-,M,-,M,-,-,-,M,-,-,-,DISP,-,-,T1,-,T2,-,T2,-,T1,11.0,9.25
68,person_7,-,-,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,T2,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,T2,-,T1,-,T2,-,T1,-,-,-,T2,-,-,-,T1,-,-,11.0,9.25
69,person_11,-,CHX,-,-,-,-,-,T2,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,-,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,11.0,9.25
70,person_5,-,-,-,-,-,-,-,-,-,-,M,-,DISP,-,-,-,COM,-,COM,-,-,-,M,-,-,-,-,CHX,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,-,M,-,M,-,-,-,-,-,11.0,9.25
71,person_3,-,-,-,-,COM,-,COM,-,-,-,DISP,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,11.0,9.25
72,person_9,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,11.0,9.25
73,person_2,M,-,M,-,COM,-,M,-,DISP,-,-,-,DISP,-,-,-,COM,-,COM,-,M,-,DISP,-,-,-,M,-,COM,-,-,-,COM,-,M,-,DISP,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,CHX,-,T2,-,-,-,CHX,11.0,9.25
74,person_1,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,CHX,-,-,-,T1,-,-,-,CHX,-,-,-,T2,-,T2,-,T1,-,-,DISP,-,COM,-,M,-,-,-,COM,-,-,-,-,-,-,CHX,-,T1,-,-,-,T2,11.0,9.25
75,person_10,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,11.0,9.25
76,person_8,-,T2,-,T1,-,-,-,CHX,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,-,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,11.0,9.25
77,person_4,-,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,-,-,-,-,M,-,M,-,COM,-,-,-,-,-,M,-,-,-,-,-,-,T1,-,T2,12.0,8.875
78,person_6,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,T1,-,CHX,-,T2,-,-,12.0,8.875
79,person_7,-,-,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,-,-,T2,-,-,-,CHX,-,-,12.0,8.875
80,person_11,-,CHX,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,COM,-,M,-,M,-,12.0,8.875
