,Nurse,2023-03-01-mañana,2023-03-01-tarde,2023-03-02-mañana,2023-03-02-tarde,2023-03-03-mañana,2023-03-03-tarde,2023-03-04-mañana,2023-03-04-tarde,2023-03-05-mañana,2023-03-05-tarde,2023-03-06-mañana,2023-03-06-tarde,2023-03-07-mañana,2023-03-07-tarde,2023-03-08-mañana,2023-03-08-tarde,2023-03-09-mañana,2023-03-09-tarde,2023-03-10-mañana,2023-03-10-tarde,2023-03-11-mañana,2023-03-11-tarde,2023-03-12-mañana,2023-03-12-tarde,2023-03-13-mañana,2023-03-13-tarde,2023-03-14-mañana,2023-03-14-tarde,2023-03-15-mañana,2023-03-15-tarde,2023-03-16-mañana,2023-03-16-tarde,2023-03-17-mañana,2023-03-17-tarde,2023-03-18-mañana,2023-03-18-tarde,2023-03-19-mañana,2023-03-19-tarde,2023-03-20-mañana,2023-03-20-tarde,2023-03-21-mañana,2023-03-21-tarde,2023-03-22-mañana,2023-03-22-tarde,2023-03-23-mañana,2023-03-23-tarde,2023-03-24-mañana,2023-03-24-tarde,2023-03-25-mañana,2023-03-25-tarde,2023-03-26-mañana,2023-03-26-tarde,2023-03-27-mañana,2023-03-27-tarde,2023-03-28-mañana,2023-03-28-tarde,2023-03-29-mañana,2023-03-29-tarde,2023-03-30-mañana,2023-03-30-tarde,2023-03-31-mañana,2023-03-31-tarde,objective_1,objective_2
15,person_11,-,-,-,-,COM,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,6.0,10.25
16,person_6,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,M,-,COM,-,-,-,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,-,-,CHX,-,-,-,T1,-,-,-,T2,-,T2,-,-,-,-,-,T1,-,-,-,T2,-,-,-,CHX,-,CHX,-,T2,6.0,10.25
17,person_7,M,-,COM,-,M,-,-,-,DISP,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,T1,6.0,10.25
18,person_9,-,-,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,CHX,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,T2,-,T1,-,-,DISP,-,-,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,-,-,-,COM,-,-,-,6.0,10.25
19,person_5,M,-,-,-,M,-,-,-,-,-,-,-,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,-,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,T1,6.0,10.25
20,person_1,-,CHX,-,T1,-,CHX,-,-,-,-,COM,-,M,-,COM,-,-,-,COM,-,DISP,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,T2,-,T2,-,T2,-,T2,-,T1,6.0,10.25
21,person_10,M,-,-,-,M,-,DISP,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,-,-,T1,6.0,10.25
22,person_8,-,T1,-,T2,-,-,-,-,-,T1,-,T2,-,T2,-,CHX,-,-,-,T2,-,-,-,T1,-,T2,-,T2,-,T2,-,T1,-,-,-,-,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,COM,-,7.0,10.1875
23,person_4,-,-,M,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,7.0,10.1875
24,person_2,M,-,M,-,COM,-,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,7.0,10.1875
25,person_3,COM,-,M,-,M,-,-,-,M,-,-,-,-,T2,-,-,-,-,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,T2,7.0,10.1875
26,person_11,-,-,-,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,7.0,10.1875
27,person_6,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,-,-,T1,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,T2,-,-,-,CHX,-,CHX,-,T2,7.0,10.1875
28,person_7,COM,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,T1,7.0,10.1875
29,person_9,-,-,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,T2,-,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,-,-,M,-,COM,-,-,-,-,-,COM,-,M,-,7.0,10.1875
30,person_5,M,-,COM,-,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,-,-,-,CHX,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,7.0,10.1875
31,person_1,-,CHX,-,T1,-,T2,-,-,-,-,COM,-,M,-,M,-,-,-,M,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,CHX,-,T2,-,T2,-,T2,-,T2,7.0,10.1875
32,person_10,-,T2,-,-,-,T2,-,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,M,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,-,T1,-,T2,-,-,-,-,-,T1,7.0,10.1875
33,person_8,M,-,-,-,-,-,-,-,DISP,-,-,T1,-,T2,-,T2,-,-,-,T2,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,COM,-,8.0,9.5
34,person_4,COM,-,-,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,8.0,9.5
35,person_2,M,-,COM,-,COM,-,-,-,M,-,-,CHX,-,T1,-,-,-,T2,-,CHX,-,-,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,T2,-,T1,-,T2,-,T1,-,T1,8.0,9.5
36,person_3,COM,-,M,-,M,-,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,-,CHX,-,T2,-,T1,-,CHX,-,T2,8.0,9.5
37,person_11,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,-,COM,-,COM,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,8.0,9.5
38,person_6,-,T2,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,-,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,8.0,9.5
39,person_7,-,T1,-,T2,-,T1,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,T1,8.0,9.5
40,person_9,-,-,M,-,M,-,-,-,-,-,-,T2,-,-,-,T1,-,T2,-,CHX,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,T2,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T2,-,T1,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,8.0,9.5
41,person_5,M,-,COM,-,-,-,M,-,-,-,-,-,-,-,COM,-,-,-,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,8.0,9.5
42,person_1,-,CHX,-,T1,-,CHX,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,-,-,M,-,M,-,-,-,-,CHX,-,T2,-,T2,-,T2,-,T1,8.0,9.5
43,person_10,-,T1,-,-,-,T2,-,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,M,-,-,-,DISP,-,DISP,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,T1,-,-,-,-,-,T2,8.0,9.5
44,person_8,COM,-,M,-,-,-,DISP,-,-,-,-,T2,-,T2,-,-,-,-,-,T2,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,COM,-,9.0,9.25
45,person_4,-,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,-,-,M,-,DISP,-,-,-,-,-,-,-,COM,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,9.0,9.25
46,person_2,M,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,T2,-,T2,-,-,-,T1,-,CHX,-,-,-,T2,-,T1,-,CHX,9.0,9.25
47,person_3,COM,-,-,-,M,-,-,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,T2,9.0,9.25
48,person_11,-,T1,-,CHX,-,CHX,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,-,-,-,-,M,-,-,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,9.0,9.25
49,person_6,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,-,T2,-,-,-,-,-,CHX,-,-,9.0,9.25
50,person_7,M,-,COM,-,M,-,-,-,M,-,-,T2,-,T1,-,CHX,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,T1,9.0,9.25
51,person_9,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T2,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,M,-,-,-,-,-,COM,-,-,-,9.0,9.25
52,person_5,M,-,COM,-,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,-,-,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,9.0,9.25
53,person_1,-,CHX,-,CHX,-,T2,-,-,-,-,COM,-,-,-,M,-,COM,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,DISP,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,-,CHX,-,CHX,-,T2,-,T2,-,T1,9.0,9.25
54,person_10,-,T2,-,T2,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,COM,-,M,-,-,-,-,-,M,-,9.0,9.25
55,person_8,-,T2,-,T2,-,-,-,T1,-,-,COM,-,COM,-,M,-,-,-,M,-,M,-,-,-,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,COM,-,10.0,9.1875
56,person_4,COM,-,COM,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,10.0,9.1875
57,person_2,M,-,M,-,COM,-,-,-,-,-,-,CHX,-,T1,-,-,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,10.0,9.1875
58,person_3,COM,-,-,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,COM,-,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,CHX,-,T2,-,T2,-,T1,-,T1,10.0,9.1875
59,person_11,COM,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,M,-,M,-,-,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,M,-,10.0,9.1875
60,person_6,M,-,COM,-,COM,-,-,-,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,T2,-,CHX,-,T1,-,T1,-,-,-,T2,-,-,-,CHX,-,CHX,-,T2,10.0,9.1875
61,person_7,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T2,-,CHX,-,T2,10.0,9.1875
62,person_9,-,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,T1,-,-,COM,-,COM,-,-,-,M,-,M,-,-,-,M,-,DISP,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,COM,-,-,-,COM,-,-,-,10.0,9.1875
63,person_5,M,-,COM,-,COM,-,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,CHX,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,-,-,T1,10.0,9.1875
64,person_1,-,CHX,-,T2,-,T2,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,-,CHX,-,T2,-,T2,-,T2,-,T1,10.0,9.1875
65,person_10,-,T2,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,T2,-,-,-,-,-,CHX,10.0,9.1875
66,person_8,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,-,-,T2,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,11.0,8.625
67,person_4,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,11.0,8.625
68,person_2,-,CHX,-,T2,-,T1,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,T2,11.0,8.625
69,person_3,M,-,-,-,M,-,-,-,M,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,-,-,-,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,-,CHX,-,T2,-,T1,-,T1,-,T2,11.0,8.625
70,person_11,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,DISP,-,-,-,-,-,-,T1,-,T2,-,T1,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,COM,-,11.0,8.625
71,person_6,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,M,-,-,-,COM,-,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,T1,-,T1,-,-,-,T2,-,-,-,T2,-,CHX,-,CHX,11.0,8.625
72,person_7,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,CHX,-,T2,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,-,-,T2,-,T1,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,T1,11.0,8.625
73,person_9,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,T1,-,T1,-,-,COM,-,COM,-,-,-,COM,-,COM,-,-,-,M,-,DISP,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,-,-,-,-,CHX,-,-,11.0,8.625
74,person_5,M,-,M,-,COM,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,T2,-,T1,-,-,-,-,M,-,-,-,COM,-,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,T1,11.0,8.625
75,person_1,-,T1,-,T2,-,T2,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,11.0,8.625
76,person_10,COM,-,-,-,COM,-,-,-,DISP,-,COM,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,T1,-,T2,-,-,-,-,-,T2,11.0,8.625
77,person_8,-,T2,-,T2,-,-,-,-,-,T1,-,T2,-,T2,-,CHX,-,-,-,T2,-,-,-,T1,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,T2,-,-,-,CHX,12.0,8.5
78,person_4,M,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,12.0,8.5
79,person_2,M,-,M,-,COM,-,-,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,T2,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,T2,12.0,8.5
