,Nurse,2023-05-01-mañana,2023-05-01-tarde,2023-05-02-mañana,2023-05-02-tarde,2023-05-03-mañana,2023-05-03-tarde,2023-05-04-mañana,2023-05-04-tarde,2023-05-05-mañana,2023-05-05-tarde,2023-05-06-mañana,2023-05-06-tarde,2023-05-07-mañana,2023-05-07-tarde,2023-05-08-mañana,2023-05-08-tarde,2023-05-09-mañana,2023-05-09-tarde,2023-05-10-mañana,2023-05-10-tarde,2023-05-11-mañana,2023-05-11-tarde,2023-05-12-mañana,2023-05-12-tarde,2023-05-13-mañana,2023-05-13-tarde,2023-05-14-mañana,2023-05-14-tarde,2023-05-15-mañana,2023-05-15-tarde,2023-05-16-mañana,2023-05-16-tarde,2023-05-17-mañana,2023-05-17-tarde,2023-05-18-mañana,2023-05-18-tarde,2023-05-19-mañana,2023-05-19-tarde,2023-05-20-mañana,2023-05-20-tarde,2023-05-21-mañana,2023-05-21-tarde,2023-05-22-mañana,2023-05-22-tarde,2023-05-23-mañana,2023-05-23-tarde,2023-05-24-mañana,2023-05-24-tarde,2023-05-25-mañana,2023-05-25-tarde,2023-05-26-mañana,2023-05-26-tarde,2023-05-27-mañana,2023-05-27-tarde,2023-05-28-mañana,2023-05-28-tarde,2023-05-29-mañana,2023-05-29-tarde,2023-05-30-mañana,2023-05-30-tarde,2023-05-31-mañana,2023-05-31-tarde,objective_1,objective_2
10,person_3,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,T2,-,-,-,CHX,-,T1,-,T1,-,T1,-,-,-,CHX,-,-,-,-,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,T2,4.0,10.4375
11,person_5,-,T1,-,T2,-,T2,-,T2,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,-,-,-,CHX,-,CHX,-,T1,4.0,10.4375
12,person_9,-,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T1,-,-,-,CHX,-,T1,-,-,-,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,4.0,10.4375
13,person_4,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,-,-,-,-,COM,-,COM,-,-,-,-,-,DISP,-,M,-,M,-,-,-,COM,-,M,-,DISP,-,-,-,-,T2,-,T2,-,-,4.0,10.4375
14,person_2,M,-,COM,-,COM,-,-,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,COM,-,-,-,-,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,CHX,-,-,4.0,10.4375
15,person_8,DISP,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,DISP,-,-,-,M,-,M,-,-,-,-,-,DISP,-,M,-,M,-,M,-,4.0,10.4375
16,person_7,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,CHX,-,-,-,T1,-,-,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,-,-,T1,-,-,4.0,10.4375
17,person_10,DISP,-,M,-,COM,-,-,-,-,-,-,-,M,-,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,-,COM,-,COM,-,M,-,-,-,M,-,-,-,M,-,DISP,-,M,-,COM,-,M,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,4.0,10.4375
18,person_6,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,T2,-,T2,-,-,-,CHX,-,-,-,T1,-,-,-,T2,-,CHX,-,-,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,4.0,10.4375
19,person_1,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,COM,-,-,-,M,-,COM,-,COM,-,DISP,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,T2,-,CHX,4.0,10.4375
20,person_3,-,T1,-,CHX,-,-,-,T1,-,T1,-,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,T1,-,T1,-,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,T2,-,-,-,T2,5.0,9.5
21,person_5,-,T1,-,T2,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,T2,-,T1,-,-,-,CHX,-,CHX,-,T1,5.0,9.5
22,person_9,M,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,5.0,9.5
23,person_4,DISP,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,-,-,COM,-,-,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,-,T1,-,T1,5.0,9.5
24,person_2,M,-,M,-,-,-,COM,-,COM,-,-,-,DISP,-,-,-,-,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,-,-,CHX,-,T1,-,CHX,-,T2,-,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,T2,-,T2,-,T1,5.0,9.5
25,person_8,DISP,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,5.0,9.5
26,person_7,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,T2,-,T2,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,-,5.0,9.5
27,person_10,M,-,COM,-,COM,-,-,-,M,-,M,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,T2,-,-,-,-,COM,-,COM,-,M,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,5.0,9.5
28,person_6,-,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,T2,-,T2,-,-,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,CHX,5.0,9.5
29,person_1,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,T1,-,-,COM,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,CHX,-,T1,-,-,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,5.0,9.5
30,person_3,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,T2,-,T2,-,T1,-,T1,-,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,M,-,-,T1,-,-,-,-,-,T2,-,CHX,-,-,-,-,-,T2,-,-,-,-,6.0,9.4375
31,person_5,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,-,T2,-,CHX,-,T1,6.0,9.4375
32,person_9,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,-,-,DISP,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,DISP,-,M,-,COM,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,6.0,9.4375
33,person_4,DISP,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,-,-,-,-,COM,-,-,-,M,-,-,T2,-,-,-,-,-,T1,-,-,-,-,-,-,DISP,-,-,-,M,-,M,-,M,-,DISP,-,-,-,-,T2,-,T1,-,T1,6.0,9.4375
34,person_2,M,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,-,T2,-,T1,-,CHX,-,T2,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,-,-,-,CHX,-,T1,-,CHX,6.0,9.4375
35,person_8,DISP,-,M,-,M,-,M,-,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,-,-,M,-,-,-,DISP,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,COM,-,M,-,M,-,6.0,9.4375
36,person_7,-,-,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,T1,-,-,-,-,-,-,-,-,-,T1,-,T1,-,T1,6.0,9.4375
37,person_10,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,-,-,M,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,M,-,COM,-,COM,-,6.0,9.4375
38,person_6,-,-,COM,-,-,-,-,-,M,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,-,6.0,9.4375
39,person_1,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,CHX,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,6.0,9.4375
40,person_3,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,CHX,-,T1,-,T1,-,T1,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,-,-,-,-,M,-,M,-,-,-,-,-,-,T2,-,-,-,T2,7.0,8.5
41,person_5,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,T1,-,T2,-,T2,-,T1,-,T2,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T1,7.0,8.5
42,person_9,M,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,7.0,8.5
43,person_4,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,T2,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,T2,-,T1,-,T1,7.0,8.5
44,person_2,M,-,M,-,-,-,-,-,COM,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,DISP,-,-,-,-,T1,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,T2,-,CHX,-,T1,7.0,8.5
45,person_8,DISP,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,-,-,M,-,-,-,-,-,DISP,-,M,-,M,-,M,-,7.0,8.5
46,person_7,-,-,-,-,-,T2,-,T2,-,-,-,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,-,7.0,8.5
47,person_10,M,-,M,-,COM,-,-,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,7.0,8.5
48,person_6,M,-,COM,-,COM,-,-,-,M,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,-,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,CHX,7.0,8.5
49,person_1,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T1,-,-,-,T2,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,-,-,T1,-,CHX,-,CHX,-,T2,7.0,8.5
50,person_3,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,T1,-,T1,-,-,-,CHX,-,T2,-,-,-,T2,-,T2,-,-,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,T1,-,-,-,CHX,-,-,-,T2,8.0,8.4375
51,person_5,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,T2,-,T1,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,8.0,8.4375
52,person_9,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,-,-,DISP,-,M,-,M,-,M,-,8.0,8.4375
53,person_4,M,-,M,-,M,-,M,-,-,-,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,-,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T2,-,T2,-,T1,8.0,8.4375
54,person_2,-,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,-,-,-,T2,-,T2,-,T1,8.0,8.4375
55,person_8,DISP,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,8.0,8.4375
56,person_7,-,-,-,CHX,-,T2,-,T2,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,CHX,-,-,-,T1,-,-,M,-,-,-,-,-,-,-,DISP,-,-,-,-,T2,-,T1,-,T1,8.0,8.4375
57,person_10,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,COM,-,COM,-,COM,-,8.0,8.4375
58,person_6,M,-,COM,-,-,-,COM,-,M,-,-,-,-,-,-,T2,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,-,-,T2,-,CHX,8.0,8.4375
59,person_1,-,T1,-,T2,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T2,8.0,8.4375
0,person_3,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,CHX,-,T1,-,T1,-,T1,-,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,T1,-,-,-,T2,-,-,-,T2,9.0,7.75
1,person_5,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,-,CHX,-,T1,-,T1,9.0,7.75
2,person_9,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,DISP,-,DISP,-,M,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,9.0,7.75
3,person_4,M,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,-,T2,-,CHX,-,-,-,T2,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,T2,-,CHX,-,T1,9.0,7.75
4,person_2,M,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,M,-,COM,-,-,-,COM,-,M,-,-,-,-,-,-,CHX,-,T1,-,CHX,-,T2,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,CHX,-,T1,9.0,7.75
5,person_8,DISP,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,9.0,7.75
6,person_7,-,-,-,-,-,T2,-,T2,-,-,-,-,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,T1,9.0,7.75
7,person_10,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,9.0,7.75
8,person_6,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,CHX,-,-,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,CHX,9.0,7.75
9,person_1,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,-,CHX,-,T1,-,T2,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T2,9.0,7.75
