,Nurse,2022-03-01-mañana,2022-03-01-tarde,2022-03-02-mañana,2022-03-02-tarde,2022-03-03-mañana,2022-03-03-tarde,2022-03-04-mañana,2022-03-04-tarde,2022-03-05-mañana,2022-03-05-tarde,2022-03-06-mañana,2022-03-06-tarde,2022-03-07-mañana,2022-03-07-tarde,2022-03-08-mañana,2022-03-08-tarde,2022-03-09-mañana,2022-03-09-tarde,2022-03-10-mañana,2022-03-10-tarde,2022-03-11-mañana,2022-03-11-tarde,2022-03-12-mañana,2022-03-12-tarde,2022-03-13-mañana,2022-03-13-tarde,2022-03-14-mañana,2022-03-14-tarde,2022-03-15-mañana,2022-03-15-tarde,2022-03-16-mañana,2022-03-16-tarde,2022-03-17-mañana,2022-03-17-tarde,2022-03-18-mañana,2022-03-18-tarde,2022-03-19-mañana,2022-03-19-tarde,2022-03-20-mañana,2022-03-20-tarde,2022-03-21-mañana,2022-03-21-tarde,2022-03-22-mañana,2022-03-22-tarde,2022-03-23-mañana,2022-03-23-tarde,2022-03-24-mañana,2022-03-24-tarde,2022-03-25-mañana,2022-03-25-tarde,2022-03-26-mañana,2022-03-26-tarde,2022-03-27-mañana,2022-03-27-tarde,2022-03-28-mañana,2022-03-28-tarde,2022-03-29-mañana,2022-03-29-tarde,2022-03-30-mañana,2022-03-30-tarde,2022-03-31-mañana,2022-03-31-tarde,objective_1,objective_2
10,person_3,COM,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,COM,-,M,-,-,-,-,-,-,-,M,-,-,T2,-,-,-,T2,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,-,T2,-,-,-,T1,-,T2,2.0,10.625
11,person_6,-,-,-,-,COM,-,-,-,DISP,-,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,-,T2,-,T1,-,T1,-,CHX,-,-,-,-,-,-,-,-,-,CHX,-,CHX,2.0,10.625
12,person_5,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,T2,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,2.0,10.625
13,person_7,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,DISP,-,-,-,-,-,COM,-,-,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,T1,-,CHX,-,T1,2.0,10.625
14,person_4,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,T1,-,-,-,CHX,-,T2,-,-,-,-,-,-,-,T1,-,-,-,-,-,-,-,T1,2.0,10.625
15,person_8,-,T2,-,T2,-,T1,-,T2,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,CHX,-,T2,-,T2,-,T1,2.0,10.625
16,person_2,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,M,-,-,-,M,-,-,-,-,-,-,-,M,-,-,-,COM,-,M,-,-,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,2.0,10.625
17,person_1,-,T1,-,-,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,T2,-,-,-,T1,-,-,-,T2,-,-,-,T2,-,T1,-,T1,-,-,DISP,-,M,-,COM,-,-,-,M,-,-,-,-,-,-,T1,-,CHX,-,-,-,T1,2.0,10.625
18,person_9,COM,-,COM,-,COM,-,-,-,-,-,DISP,-,-,CHX,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,-,-,-,-,-,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,-,-,3.0,9.625
19,person_3,COM,-,M,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,-,M,-,COM,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,DISP,-,M,-,-,-,COM,-,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,3.0,9.625
20,person_6,-,-,-,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,-,-,-,-,-,T2,-,CHX,3.0,9.625
21,person_5,M,-,M,-,COM,-,COM,-,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,3.0,9.625
22,person_7,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,3.0,9.625
23,person_4,-,T2,-,CHX,-,-,-,CHX,-,T1,-,-,-,-,-,-,-,T2,-,T1,-,T2,-,-,-,-,-,CHX,-,T2,-,T2,-,T2,-,T2,-,T1,-,-,-,-,-,CHX,-,-,-,T2,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,3.0,9.625
24,person_8,-,T1,-,T2,-,T2,-,T2,-,T1,-,-,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,-,CHX,-,T1,-,T1,-,CHX,3.0,9.625
25,person_2,M,-,-,-,COM,-,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,T2,-,T1,-,CHX,-,-,-,-,-,-,-,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,3.0,9.625
26,person_1,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,CHX,-,T2,-,-,-,CHX,3.0,9.625
27,person_9,-,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,M,-,M,-,M,-,DISP,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,3.0,9.625
28,person_3,M,-,COM,-,COM,-,M,-,M,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,T2,-,T2,-,T1,-,-,-,-,-,-,COM,-,-,-,COM,-,3.0,9.625
29,person_6,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,-,-,CHX,-,CHX,3.0,9.625
30,person_5,M,-,M,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,-,-,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,3.0,9.625
31,person_7,-,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,T1,-,T1,-,T2,-,T1,3.0,9.625
32,person_4,-,T2,-,CHX,-,T2,-,T1,-,T1,-,-,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,T2,-,T1,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,M,-,-,-,COM,-,-,-,-,-,-,-,-,-,-,T2,-,-,-,T2,3.0,9.625
33,person_8,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T2,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,COM,-,M,-,COM,-,COM,-,3.0,9.625
34,person_2,COM,-,-,-,M,-,M,-,-,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,DISP,-,-,-,-,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,M,-,M,-,3.0,9.625
35,person_1,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,-,-,CHX,-,-,-,T2,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,3.0,9.625
36,person_9,COM,-,-,-,M,-,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,5.0,8.875
37,person_3,M,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,COM,-,COM,-,M,-,COM,-,5.0,8.875
38,person_6,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,-,-,-,COM,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,-,-,-,-,CHX,-,CHX,5.0,8.875
39,person_5,M,-,M,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,5.0,8.875
40,person_7,-,-,-,CHX,-,T1,-,T2,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,-,CHX,-,T1,-,T2,-,T1,-,CHX,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,-,T1,-,T1,-,T2,-,T1,5.0,8.875
41,person_4,-,T2,-,-,-,-,-,T1,-,T1,-,-,-,T2,-,T2,-,CHX,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,M,-,COM,-,-,-,COM,-,M,-,-,-,-,-,-,-,-,T2,-,-,-,T2,5.0,8.875
42,person_8,-,CHX,-,T2,-,T2,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,-,-,-,-,T1,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,T1,-,-,COM,-,M,-,COM,-,COM,-,5.0,8.875
43,person_2,COM,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,DISP,-,M,-,M,-,M,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,5.0,8.875
44,person_1,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,CHX,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,T2,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,5.0,8.875
45,person_9,COM,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,COM,-,M,-,6.0,8.625
46,person_3,M,-,COM,-,COM,-,M,-,DISP,-,-,-,COM,-,-,-,-,-,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,COM,-,COM,-,M,-,COM,-,6.0,8.625
47,person_6,-,-,COM,-,M,-,M,-,COM,-,-,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,-,-,-,-,T1,-,-,-,T2,-,T1,-,CHX,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,-,-,CHX,-,T2,6.0,8.625
48,person_5,M,-,M,-,COM,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,6.0,8.625
49,person_7,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,DISP,-,-,-,-,T1,-,T1,-,T2,-,T1,6.0,8.625
50,person_4,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,T2,-,T2,-,-,-,T1,-,T2,-,-,-,-,-,T2,-,T1,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,-,COM,-,COM,-,M,-,-,-,-,-,-,-,-,T2,-,-,-,T2,6.0,8.625
51,person_8,-,CHX,-,T2,-,T2,-,T2,-,-,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,T2,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,T1,-,-,COM,-,M,-,COM,-,COM,-,6.0,8.625
52,person_2,COM,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,DISP,-,DISP,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,M,-,-,-,M,-,M,-,6.0,8.625
53,person_1,-,T2,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,6.0,8.625
54,person_9,-,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,M,-,6.0,8.625
55,person_3,M,-,COM,-,COM,-,M,-,-,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,-,T1,-,T1,-,-,-,T2,-,T1,-,-,-,-,M,-,COM,-,M,-,COM,-,6.0,8.625
56,person_6,-,-,COM,-,COM,-,M,-,DISP,-,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,M,-,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,-,-,-,T1,-,T2,6.0,8.625
57,person_5,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,-,-,-,-,T2,-,T2,-,T2,-,T2,6.0,8.625
58,person_7,-,-,-,CHX,-,T1,-,T2,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,-,T1,-,CHX,-,T2,-,T1,6.0,8.625
59,person_4,-,T2,-,T1,-,T2,-,T1,-,T1,-,-,-,T2,-,T2,-,T1,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,-,-,-,-,T1,-,-,-,-,-,CHX,-,T2,6.0,8.625
60,person_8,-,CHX,-,T2,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T2,-,T1,-,-,COM,-,COM,-,COM,-,COM,-,6.0,8.625
61,person_2,COM,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,6.0,8.625
62,person_1,-,T1,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,T2,-,T1,-,-,-,-,-,T2,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,CHX,-,T1,-,-,-,CHX,6.0,8.625
0,person_9,-,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,8.0,7.875
1,person_3,M,-,COM,-,M,-,M,-,M,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,T2,-,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,8.0,7.875
2,person_6,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,COM,-,-,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,-,-,-,-,-,CHX,-,CHX,8.0,7.875
3,person_5,M,-,M,-,COM,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,M,-,-,T1,-,T1,-,T2,-,T2,-,T1,-,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,T2,-,CHX,-,T1,-,T1,8.0,7.875
4,person_7,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,T2,8.0,7.875
5,person_4,-,T1,-,T2,-,CHX,-,T1,-,T1,-,-,-,T2,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,-,-,-,-,-,-,T2,8.0,7.875
6,person_8,-,T2,-,T2,-,T1,-,CHX,-,-,-,T1,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,T2,-,T1,-,-,COM,-,M,-,COM,-,COM,-,8.0,7.875
7,person_2,COM,-,M,-,M,-,COM,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,8.0,7.875
8,person_1,-,CHX,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,CHX,-,T2,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,CHX,-,-,-,T1,-,CHX,-,T2,-,-,-,CHX,8.0,7.875
