,Nurse,2022-12-01-mañana,2022-12-01-tarde,2022-12-02-mañana,2022-12-02-tarde,2022-12-03-mañana,2022-12-03-tarde,2022-12-04-mañana,2022-12-04-tarde,2022-12-05-mañana,2022-12-05-tarde,2022-12-06-mañana,2022-12-06-tarde,2022-12-07-mañana,2022-12-07-tarde,2022-12-08-mañana,2022-12-08-tarde,2022-12-09-mañana,2022-12-09-tarde,2022-12-10-mañana,2022-12-10-tarde,2022-12-11-mañana,2022-12-11-tarde,2022-12-12-mañana,2022-12-12-tarde,2022-12-13-mañana,2022-12-13-tarde,2022-12-14-mañana,2022-12-14-tarde,2022-12-15-mañana,2022-12-15-tarde,2022-12-16-mañana,2022-12-16-tarde,2022-12-17-mañana,2022-12-17-tarde,2022-12-18-mañana,2022-12-18-tarde,2022-12-19-mañana,2022-12-19-tarde,2022-12-20-mañana,2022-12-20-tarde,2022-12-21-mañana,2022-12-21-tarde,2022-12-22-mañana,2022-12-22-tarde,2022-12-23-mañana,2022-12-23-tarde,2022-12-24-mañana,2022-12-24-tarde,2022-12-25-mañana,2022-12-25-tarde,2022-12-26-mañana,2022-12-26-tarde,2022-12-27-mañana,2022-12-27-tarde,2022-12-28-mañana,2022-12-28-tarde,2022-12-29-mañana,2022-12-29-tarde,2022-12-30-mañana,2022-12-30-tarde,2022-12-31-mañana,2022-12-31-tarde,objective_1,objective_2
10,person_7,-,CHX,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,4.0,11.5
11,person_1,COM,-,COM,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,COM,-,M,-,COM,-,4.0,11.5
12,person_9,-,CHX,-,T1,-,-,-,-,-,CHX,-,-,-,CHX,-,-,-,T2,-,-,-,-,-,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,M,-,4.0,11.5
13,person_4,COM,-,M,-,DISP,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,-,-,-,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,-,-,-,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,-,4.0,11.5
14,person_8,M,-,M,-,-,-,M,-,-,-,-,CHX,-,-,-,T1,-,T1,-,-,-,-,COM,-,-,-,COM,-,M,-,M,-,-,-,COM,-,-,-,-,-,M,-,M,-,-,-,DISP,-,-,-,-,CHX,-,T2,-,-,-,T2,-,T1,-,-,4.0,11.5
15,person_6,-,T1,-,CHX,-,-,-,-,-,CHX,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,CHX,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,CHX,-,-,4.0,11.5
16,person_3,COM,-,COM,-,M,-,-,-,-,-,M,-,M,-,DISP,-,COM,-,DISP,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,DISP,-,4.0,11.5
17,person_2,-,T2,-,T2,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,-,-,T2,-,-,-,T2,-,-,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,T2,-,-,4.0,11.5
18,person_10,-,-,-,-,-,-,-,T1,-,T1,-,-,-,-,-,-,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,-,-,-,4.0,11.5
19,person_5,M,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,M,-,-,-,-,-,-,-,4.0,11.5
20,person_7,-,CHX,-,CHX,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,T2,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,CHX,-,-,-,T2,5.0,10.625000000000009
21,person_1,COM,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,M,-,COM,-,-,-,COM,-,M,-,-,-,COM,-,-,T1,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,M,-,COM,-,-,-,M,-,COM,-,DISP,-,5.0,10.625000000000009
22,person_9,M,-,COM,-,M,-,-,-,-,CHX,-,-,-,CHX,-,-,-,T2,-,-,-,-,-,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,5.0,10.625000000000009
23,person_4,M,-,-,-,-,-,DISP,-,M,-,-,-,COM,-,-,-,COM,-,M,-,-,-,-,-,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,-,CHX,-,-,-,T2,-,T2,-,-,5.0,10.625000000000009
24,person_8,-,T2,-,T1,-,-,-,-,-,-,COM,-,M,-,DISP,-,M,-,-,-,DISP,-,COM,-,-,-,-,-,M,-,M,-,-,-,COM,-,-,-,-,-,M,-,COM,-,COM,-,DISP,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,5.0,10.625000000000009
25,person_6,COM,-,M,-,-,-,M,-,-,T2,-,T1,-,T2,-,-,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,-,-,-,T1,-,T1,-,T1,-,-,5.0,10.625000000000009
26,person_3,M,-,M,-,DISP,-,-,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,5.0,10.625000000000009
27,person_2,-,T1,-,T2,-,T1,-,-,-,CHX,-,T2,-,CHX,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T2,-,T2,-,T2,-,-,-,T1,-,-,-,T1,-,CHX,-,-,-,T2,-,T1,-,-,-,-,-,-,-,T2,-,-,-,CHX,-,T1,5.0,10.625000000000009
28,person_10,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,-,T2,-,-,-,CHX,-,-,-,T1,-,T2,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,CHX,-,-,5.0,10.625000000000009
29,person_5,M,-,-,-,COM,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,T1,-,CHX,-,T2,-,-,-,-,-,-,5.0,10.625000000000009
30,person_7,-,CHX,-,CHX,-,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,-,T1,-,-,-,T1,-,T2,-,CHX,-,T2,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,-,-,-,-,-,M,-,M,-,-,-,COM,-,-,-,-,-,6.0,10.5
31,person_1,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,-,T2,-,T2,-,T1,-,-,-,CHX,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,M,-,6.0,10.5
32,person_9,-,T2,-,T1,-,-,-,-,-,CHX,-,-,-,CHX,-,T1,-,T2,-,-,-,-,-,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,6.0,10.5
33,person_4,M,-,-,-,M,-,-,-,M,-,-,-,COM,-,DISP,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,6.0,10.5
34,person_8,M,-,M,-,-,-,M,-,-,-,M,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,-,-,-,-,-,-,-,-,M,-,-,-,M,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,-,6.0,10.5
35,person_6,COM,-,COM,-,-,-,DISP,-,-,CHX,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,-,CHX,-,-,-,CHX,-,T2,-,CHX,-,-,6.0,10.5
36,person_3,M,-,COM,-,DISP,-,-,-,-,-,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,T2,-,T1,-,T2,-,T1,-,T2,-,-,6.0,10.5
37,person_2,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,CHX,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,6.0,10.5
38,person_10,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,-,-,-,-,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,-,6.0,10.5
39,person_5,M,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,-,-,-,-,M,-,-,T1,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,COM,-,M,-,M,-,-,-,M,-,DISP,-,6.0,10.5
40,person_7,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,-,7.0,9.625000000000004
41,person_1,M,-,COM,-,-,-,DISP,-,M,-,COM,-,M,-,DISP,-,M,-,DISP,-,-,-,M,-,COM,-,-,-,M,-,M,-,COM,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,-,-,-,M,-,COM,-,-,-,M,-,COM,-,M,-,7.0,9.625000000000004
42,person_9,COM,-,M,-,M,-,-,-,COM,-,-,-,COM,-,DISP,-,M,-,-,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,-,CHX,-,T1,-,T1,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,T1,-,-,7.0,9.625000000000004
43,person_4,-,T2,-,T1,-,-,-,-,COM,-,-,-,COM,-,DISP,-,-,-,-,-,DISP,-,-,-,-,-,-,-,COM,-,M,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,7.0,9.625000000000004
44,person_8,M,-,M,-,-,-,M,-,-,-,-,T2,-,T2,-,T1,-,T2,-,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,DISP,-,-,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,-,7.0,9.625000000000004
45,person_6,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,DISP,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,-,-,COM,-,COM,-,M,-,-,-,7.0,9.625000000000004
46,person_3,M,-,COM,-,DISP,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,T2,-,-,7.0,9.625000000000004
47,person_2,-,T1,-,T2,-,T1,-,-,-,CHX,-,T1,-,CHX,-,-,-,CHX,-,T1,-,-,-,CHX,-,T2,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,7.0,9.625000000000004
48,person_10,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,-,-,CHX,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,T2,-,T2,-,T2,-,-,7.0,9.625000000000004
49,person_5,M,-,COM,-,COM,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,COM,-,M,-,COM,-,-,-,-,-,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,7.0,9.625000000000004
50,person_7,-,CHX,-,CHX,-,-,-,T1,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T2,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,-,-,T2,-,-,-,-,8.0,9.5
51,person_1,COM,-,M,-,M,-,-,-,M,-,M,-,COM,-,DISP,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,COM,-,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,DISP,-,8.0,9.5
52,person_9,-,CHX,-,T2,-,-,-,-,-,CHX,-,-,-,CHX,-,T1,-,T2,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,8.0,9.5
53,person_4,M,-,-,-,M,-,-,-,COM,-,-,-,-,-,DISP,-,COM,-,-,-,M,-,-,T2,-,-,-,T1,-,T2,-,CHX,-,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,-,-,-,-,-,-,-,COM,-,M,-,M,-,COM,-,DISP,-,8.0,9.5
54,person_8,M,-,M,-,-,-,DISP,-,-,-,-,T1,-,-,-,-,-,T2,-,-,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,-,8.0,9.5
55,person_6,COM,-,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,-,-,COM,-,-,-,M,-,COM,-,8.0,9.5
56,person_3,M,-,M,-,DISP,-,-,-,-,-,COM,-,M,-,DISP,-,M,-,DISP,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,-,CHX,-,T2,-,CHX,-,T1,-,T2,-,-,8.0,9.5
57,person_2,-,T1,-,T1,-,T1,-,-,-,T2,-,T2,-,CHX,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,T2,-,T2,-,T2,-,T1,-,-,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,8.0,9.5
58,person_10,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,-,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,-,-,T1,-,T2,-,T1,-,CHX,-,-,-,CHX,-,-,8.0,9.5
59,person_5,M,-,-,-,-,-,COM,-,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,M,-,M,-,COM,-,-,-,-,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,COM,-,M,-,-,-,COM,-,M,-,M,-,-,-,M,-,COM,-,8.0,9.5
60,person_7,-,T2,-,CHX,-,-,-,-,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,T2,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,9.0,8.625000000000004
61,person_1,M,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,-,T2,-,T1,-,T1,-,T1,-,T1,-,-,9.0,8.625000000000004
62,person_9,COM,-,COM,-,M,-,-,-,M,-,-,-,COM,-,DISP,-,M,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,DISP,-,9.0,8.625000000000004
63,person_4,-,CHX,-,CHX,-,-,-,-,-,CHX,-,-,-,T2,-,T1,-,T1,-,-,-,-,-,CHX,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,-,9.0,8.625000000000004
64,person_8,M,-,COM,-,-,-,DISP,-,-,-,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,COM,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,-,-,COM,-,M,-,-,-,-,-,M,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,9.0,8.625000000000004
65,person_6,M,-,M,-,-,-,COM,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,CHX,-,-,-,T2,-,CHX,-,CHX,-,-,-,-,-,CHX,-,-,-,CHX,-,T2,-,CHX,-,-,9.0,8.625000000000004
66,person_3,M,-,COM,-,DISP,-,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,M,-,9.0,8.625000000000004
67,person_2,-,CHX,-,T2,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,-,COM,-,COM,-,M,-,-,-,9.0,8.625000000000004
68,person_10,-,T1,-,T1,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,T2,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,-,-,M,-,COM,-,COM,-,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,9.0,8.625000000000004
69,person_5,COM,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,COM,-,M,-,M,-,9.0,8.625000000000004
70,person_7,-,CHX,-,CHX,-,-,-,T1,-,T2,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,-,T1,-,T2,-,T2,-,T1,-,T2,-,-,-,CHX,10.0,8.5
71,person_1,COM,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,DISP,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,-,10.0,8.5
72,person_9,M,-,COM,-,M,-,-,-,-,CHX,-,-,-,CHX,-,T1,-,T2,-,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,10.0,8.5
73,person_4,M,-,-,-,-,-,M,-,COM,-,-,-,COM,-,-,-,M,-,-,-,M,-,-,T2,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,COM,-,-,-,M,-,M,-,M,-,10.0,8.5
74,person_8,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,-,-,-,COM,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,10.0,8.5
75,person_6,COM,-,M,-,-,-,DISP,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,COM,-,-,-,COM,-,COM,-,COM,-,COM,-,10.0,8.5
76,person_3,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,DISP,-,10.0,8.5
77,person_2,-,T1,-,T2,-,T1,-,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,-,CHX,-,T2,-,T2,-,T1,-,T2,-,-,-,T1,-,-,-,T1,-,-,-,T2,-,-,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,10.0,8.5
