,Nurse,2022-07-01-mañana,2022-07-01-tarde,2022-07-02-mañana,2022-07-02-tarde,2022-07-03-mañana,2022-07-03-tarde,2022-07-04-mañana,2022-07-04-tarde,2022-07-05-mañana,2022-07-05-tarde,2022-07-06-mañana,2022-07-06-tarde,2022-07-07-mañana,2022-07-07-tarde,2022-07-08-mañana,2022-07-08-tarde,2022-07-09-mañana,2022-07-09-tarde,2022-07-10-mañana,2022-07-10-tarde,2022-07-11-mañana,2022-07-11-tarde,2022-07-12-mañana,2022-07-12-tarde,2022-07-13-mañana,2022-07-13-tarde,2022-07-14-mañana,2022-07-14-tarde,2022-07-15-mañana,2022-07-15-tarde,2022-07-16-mañana,2022-07-16-tarde,2022-07-17-mañana,2022-07-17-tarde,2022-07-18-mañana,2022-07-18-tarde,2022-07-19-mañana,2022-07-19-tarde,2022-07-20-mañana,2022-07-20-tarde,2022-07-21-mañana,2022-07-21-tarde,2022-07-22-mañana,2022-07-22-tarde,2022-07-23-mañana,2022-07-23-tarde,2022-07-24-mañana,2022-07-24-tarde,2022-07-25-mañana,2022-07-25-tarde,2022-07-26-mañana,2022-07-26-tarde,2022-07-27-mañana,2022-07-27-tarde,2022-07-28-mañana,2022-07-28-tarde,2022-07-29-mañana,2022-07-29-tarde,2022-07-30-mañana,2022-07-30-tarde,2022-07-31-mañana,2022-07-31-tarde,objective_1,objective_2
10,person_4,COM,-,-,-,DISP,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,-,-,-,T2,-,T2,-,T2,-,T2,-,-,-,-,-,-,-,T2,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,-,0.0,14.5625
11,person_6,-,-,-,T1,-,-,DISP,-,M,-,M,-,-,-,COM,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,T1,-,-,-,T1,2.0,12.5625
12,person_5,-,-,M,-,-,-,DISP,-,-,-,M,-,COM,-,-,-,DISP,-,-,-,-,T1,-,T2,-,-,-,CHX,-,T2,-,-,-,-,COM,-,-,-,DISP,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,T2,-,-,-,T2,-,CHX,-,-,-,-,2.0,12.5625
13,person_8,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,-,-,-,COM,-,-,-,M,-,-,-,2.0,12.5625
14,person_9,-,-,-,-,DISP,-,-,-,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,2.0,12.5625
15,person_2,-,CHX,-,-,-,T1,-,-,-,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,CHX,-,-,-,T1,-,T2,-,T1,-,-,-,T1,-,-,M,-,-,-,-,-,M,-,-,-,-,-,2.0,12.5625
16,person_1,M,-,DISP,-,-,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,-,-,COM,-,DISP,-,-,-,-,-,COM,-,DISP,-,-,-,-,-,M,-,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,-,-,-,2.0,12.5625
17,person_3,-,T2,-,-,-,T1,-,-,-,CHX,-,-,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,COM,-,-,-,M,-,M,-,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,2.0,12.5625
18,person_10,M,-,-,-,M,-,-,-,-,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,-,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,2.0,12.5625
19,person_11,-,-,-,-,-,-,-,-,-,-,-,CHX,-,T2,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,-,-,CHX,-,-,-,-,-,T1,-,-,-,T1,-,-,-,-,-,-,-,-,-,T2,-,T2,-,T1,-,-,2.0,12.5625
20,person_7,COM,-,DISP,-,-,-,-,-,-,-,-,T1,-,T1,-,CHX,-,-,-,-,M,-,-,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,DISP,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,COM,-,-,-,-,-,M,-,2.0,12.5625
21,person_4,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,-,-,-,-,DISP,-,-,T2,-,T1,-,-,-,CHX,-,-,-,-,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,DISP,-,2.0,12.5625
22,person_6,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,CHX,-,-,-,T1,-,T2,-,T2,-,CHX,-,T2,-,CHX,-,-,-,CHX,3.0,12.4375
23,person_5,-,-,-,-,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,M,-,M,-,-,-,COM,-,M,-,M,-,-,-,3.0,12.4375
24,person_8,-,-,-,-,DISP,-,-,T1,-,CHX,-,-,-,T2,-,T1,-,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,3.0,12.4375
25,person_9,-,T1,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,-,T2,-,CHX,-,-,-,T2,-,-,-,-,-,-,M,-,M,-,DISP,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,3.0,12.4375
26,person_2,-,CHX,-,T1,-,-,DISP,-,-,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,3.0,12.4375
27,person_1,M,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,COM,-,-,-,M,-,-,-,M,-,-,-,DISP,-,-,-,COM,-,DISP,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,M,-,-,-,COM,-,-,-,-,-,3.0,12.4375
28,person_3,M,-,-,-,-,-,-,-,-,T2,-,T1,-,T1,-,T2,-,T1,-,-,-,T2,-,T2,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,T2,-,-,-,T2,3.0,12.4375
29,person_10,COM,-,DISP,-,-,-,-,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,COM,-,3.0,12.4375
30,person_11,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,T1,-,T2,-,-,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,CHX,-,-,-,T1,-,-,3.0,12.4375
31,person_7,-,-,-,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,CHX,-,-,-,-,-,T1,-,CHX,-,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,CHX,-,-,-,T2,-,CHX,-,T2,-,-,-,-,3.0,12.4375
32,person_4,-,T2,-,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,T2,-,T1,-,T1,-,T1,-,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,3.0,12.4375
33,person_6,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,-,-,-,-,T2,-,T2,-,T1,-,T2,-,CHX,-,-,-,T1,4.0,11.5625
34,person_5,-,-,-,-,DISP,-,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,M,-,COM,-,-,-,M,-,COM,-,DISP,-,-,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,4.0,11.5625
35,person_8,COM,-,DISP,-,-,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,-,-,-,M,-,-,-,-,-,COM,-,-,-,M,-,-,-,M,-,COM,-,DISP,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,DISP,-,4.0,11.5625
36,person_9,-,CHX,-,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,-,-,DISP,-,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,T1,-,T1,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,-,-,T2,-,-,-,-,4.0,11.5625
37,person_2,-,T1,-,T1,-,-,M,-,-,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,-,-,4.0,11.5625
38,person_1,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,DISP,-,-,-,M,-,DISP,-,-,-,COM,-,-,-,DISP,-,-,T1,-,-,-,T2,-,T2,-,T2,-,-,-,-,4.0,11.5625
39,person_3,M,-,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,T1,-,T1,-,-,-,T2,-,T2,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,4.0,11.5625
40,person_10,COM,-,M,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,-,CHX,-,T1,-,T1,-,CHX,-,T2,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,4.0,11.5625
41,person_11,-,CHX,-,T1,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T2,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,-,-,-,-,CHX,-,T1,-,T1,-,-,4.0,11.5625
42,person_7,COM,-,-,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,-,-,-,T2,-,-,-,-,-,T1,-,CHX,-,-,-,-,M,-,M,-,DISP,-,M,-,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,4.0,11.5625
43,person_4,-,T2,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,CHX,-,T2,-,T1,-,T1,-,T1,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,4.0,11.5625
44,person_6,-,CHX,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,CHX,-,T1,-,-,-,T2,-,T1,-,T2,-,T2,-,T2,-,-,-,-,5.0,11.4375
45,person_5,-,-,DISP,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,-,-,T1,-,T1,-,T2,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,5.0,11.4375
46,person_8,COM,-,M,-,-,-,-,T1,-,CHX,-,-,-,T2,-,-,-,-,-,-,M,-,-,-,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,DISP,-,M,-,M,-,DISP,-,-,-,-,-,-,-,-,T1,-,-,-,T1,-,-,-,-,5.0,11.4375
47,person_9,-,T1,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,-,CHX,-,T1,-,T2,-,T2,-,-,-,-,-,-,COM,-,M,-,DISP,-,COM,-,-,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,5.0,11.4375
48,person_2,-,T2,-,T1,-,-,DISP,-,-,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,-,-,-,T2,-,T2,-,-,-,T1,-,T2,-,T1,-,-,5.0,11.4375
49,person_1,M,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,-,-,-,-,COM,-,M,-,-,-,M,-,-,-,COM,-,-,-,M,-,DISP,-,-,-,5.0,11.4375
50,person_3,-,CHX,-,T1,-,-,-,-,-,T2,-,-,-,T2,-,T1,-,T1,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,-,-,5.0,11.4375
51,person_10,M,-,COM,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,5.0,11.4375
52,person_11,-,T1,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,5.0,11.4375
53,person_7,M,-,-,-,DISP,-,-,T1,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,-,-,DISP,-,COM,-,-,-,M,-,M,-,COM,-,-,-,DISP,-,5.0,11.4375
54,person_4,M,-,-,-,COM,-,DISP,-,M,-,COM,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,-,-,-,-,-,-,M,-,-,CHX,-,T2,-,T1,-,CHX,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,5.0,11.4375
55,person_6,-,T2,-,-,-,T1,-,T1,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,COM,-,M,-,M,-,COM,-,-,-,-,-,-,-,-,T2,-,T1,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,T1,-,-,-,T1,6.0,10.5625
56,person_5,-,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,-,-,M,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,-,-,-,COM,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,6.0,10.5625
57,person_8,M,-,DISP,-,-,-,DISP,-,COM,-,-,-,-,-,M,-,M,-,-,-,-,CHX,-,-,-,-,-,T2,-,T1,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,6.0,10.5625
58,person_9,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,-,-,DISP,-,-,T2,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,-,-,-,-,M,-,6.0,10.5625
59,person_2,-,T1,-,T1,-,-,DISP,-,-,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,DISP,-,M,-,COM,-,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,6.0,10.5625
60,person_1,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,DISP,-,COM,-,M,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,COM,-,DISP,-,-,-,6.0,10.5625
61,person_3,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,-,T2,-,CHX,-,CHX,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,M,-,M,-,M,-,M,-,-,-,-,-,6.0,10.5625
62,person_10,COM,-,M,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,M,-,DISP,-,M,-,COM,-,COM,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,6.0,10.5625
63,person_11,-,T2,-,-,-,-,-,-,-,-,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,CHX,-,T2,-,T1,-,-,6.0,10.5625
64,person_7,COM,-,-,-,DISP,-,DISP,-,-,-,COM,-,M,-,COM,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,T2,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,6.0,10.5625
65,person_4,M,-,-,-,DISP,-,DISP,-,M,-,COM,-,COM,-,-,-,-,-,M,-,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,-,-,COM,-,M,-,DISP,-,COM,-,COM,-,DISP,-,-,-,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,-,6.0,10.5625
66,person_6,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,T2,-,T2,-,-,-,-,-,CHX,-,T2,-,CHX,-,T1,-,T1,-,T1,-,-,7.0,10.4375
67,person_5,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,-,T1,-,T2,-,-,-,CHX,-,CHX,-,-,-,-,7.0,10.4375
68,person_8,-,-,M,-,-,-,-,T1,-,CHX,-,-,-,CHX,-,CHX,-,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,COM,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,7.0,10.4375
69,person_9,COM,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,-,-,-,T2,-,T1,-,T1,-,T2,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,T1,-,-,-,-,7.0,10.4375
70,person_2,-,T1,-,T1,-,-,DISP,-,-,-,-,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,-,-,7.0,10.4375
71,person_1,M,-,DISP,-,-,-,-,T1,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,-,T2,-,-,-,T2,-,T1,-,CHX,-,-,-,-,7.0,10.4375
72,person_3,-,T2,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,COM,-,-,-,COM,-,-,-,-,-,-,T2,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,T1,7.0,10.4375
73,person_10,COM,-,-,-,COM,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,-,T2,-,T1,-,T2,-,T1,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,7.0,10.4375
74,person_11,-,T1,-,-,-,T1,-,T1,-,-,-,CHX,-,-,-,T2,-,T1,-,-,-,CHX,-,T1,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.0,10.4375
75,person_7,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,-,-,-,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,COM,-,COM,-,-,-,M,-,7.0,10.4375
76,person_4,-,CHX,-,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,COM,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,7.0,10.4375
0,person_6,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,T2,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,T2,-,-,-,T1,-,CHX,-,T2,-,T1,-,T1,-,CHX,-,-,-,T1,8.0,9.625
1,person_5,-,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,-,T2,-,-,-,T1,-,T1,-,CHX,-,-,-,-,COM,-,COM,-,-,-,M,-,M,-,DISP,-,-,-,8.0,9.625
2,person_8,-,-,DISP,-,-,-,-,T1,-,T1,-,-,-,T2,-,T2,-,-,-,-,COM,-,-,-,-,-,-,-,M,-,DISP,-,-,-,M,-,COM,-,DISP,-,COM,-,M,-,-,-,DISP,-,COM,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,8.0,9.625
