,Nurse,2022-03-01-mañana,2022-03-01-tarde,2022-03-02-mañana,2022-03-02-tarde,2022-03-03-mañana,2022-03-03-tarde,2022-03-04-mañana,2022-03-04-tarde,2022-03-05-mañana,2022-03-05-tarde,2022-03-06-mañana,2022-03-06-tarde,2022-03-07-mañana,2022-03-07-tarde,2022-03-08-mañana,2022-03-08-tarde,2022-03-09-mañana,2022-03-09-tarde,2022-03-10-mañana,2022-03-10-tarde,2022-03-11-mañana,2022-03-11-tarde,2022-03-12-mañana,2022-03-12-tarde,2022-03-13-mañana,2022-03-13-tarde,2022-03-14-mañana,2022-03-14-tarde,2022-03-15-mañana,2022-03-15-tarde,2022-03-16-mañana,2022-03-16-tarde,2022-03-17-mañana,2022-03-17-tarde,2022-03-18-mañana,2022-03-18-tarde,2022-03-19-mañana,2022-03-19-tarde,2022-03-20-mañana,2022-03-20-tarde,2022-03-21-mañana,2022-03-21-tarde,2022-03-22-mañana,2022-03-22-tarde,2022-03-23-mañana,2022-03-23-tarde,2022-03-24-mañana,2022-03-24-tarde,2022-03-25-mañana,2022-03-25-tarde,2022-03-26-mañana,2022-03-26-tarde,2022-03-27-mañana,2022-03-27-tarde,2022-03-28-mañana,2022-03-28-tarde,2022-03-29-mañana,2022-03-29-tarde,2022-03-30-mañana,2022-03-30-tarde,2022-03-31-mañana,2022-03-31-tarde,objective_1,objective_2
10,person_3,-,CHX,-,T2,-,-,-,T1,-,-,-,-,M,-,-,-,-,-,M,-,-,-,-,-,DISP,-,COM,-,-,-,-,-,-,-,M,-,DISP,-,-,-,-,-,COM,-,-,-,-,-,COM,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,0.0,11.3125
11,person_6,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,2.0,9.3125
12,person_1,-,T1,-,T2,-,T1,-,-,-,T1,-,-,-,T2,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,-,-,T2,-,-,-,T1,-,T2,-,-,-,CHX,-,T1,2.0,9.3125
13,person_5,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,2.0,9.3125
14,person_4,M,-,M,-,-,-,-,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,COM,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,T2,-,T2,2.0,9.3125
15,person_9,COM,-,COM,-,M,-,-,-,M,-,-,-,-,T2,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,-,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,-,T1,-,-,-,T2,-,CHX,2.0,9.3125
16,person_8,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,-,-,-,COM,-,-,-,2.0,9.3125
17,person_2,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,-,CHX,-,-,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,T1,-,T1,2.0,9.3125
18,person_7,M,-,-,-,COM,-,COM,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,M,-,-,-,-,-,-,-,COM,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,-,T2,-,T1,-,CHX,-,T1,2.0,9.3125
19,person_10,-,T1,-,-,-,CHX,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,T2,-,-,-,T1,-,-,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,T2,-,-,-,CHX,-,-,-,-,M,-,M,-,-,-,COM,-,2.0,9.3125
20,person_11,-,T1,-,T1,-,T2,-,T2,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,T1,-,T2,-,T1,-,-,-,CHX,-,T2,-,T2,-,T1,2.0,9.3125
21,person_3,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,-,-,COM,-,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,DISP,-,-,-,-,-,M,-,-,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,M,-,2.0,9.3125
22,person_6,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,COM,-,COM,-,3.0,8.875
23,person_1,M,-,COM,-,M,-,M,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,COM,-,M,-,COM,-,COM,-,3.0,8.875
24,person_5,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,3.0,8.875
25,person_4,M,-,COM,-,M,-,-,-,-,-,DISP,-,COM,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T1,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,T1,3.0,8.875
26,person_9,COM,-,M,-,COM,-,COM,-,M,-,-,-,-,T2,-,-,-,CHX,-,T2,-,T2,-,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,CHX,-,-,-,-,-,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,-,T2,-,CHX,-,-,-,CHX,3.0,8.875
27,person_8,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,-,-,-,-,-,-,T2,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,-,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,T2,-,-,3.0,8.875
28,person_2,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,COM,-,-,-,-,-,-,-,-,T2,-,-,-,CHX,-,T2,3.0,8.875
29,person_7,COM,-,M,-,M,-,M,-,DISP,-,-,-,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,-,-,-,M,-,-,-,COM,-,-,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,3.0,8.875
30,person_10,-,T2,-,-,-,CHX,-,T1,-,T1,-,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,-,-,-,-,-,T1,-,-,-,T2,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,-,-,T2,-,T1,-,-,-,CHX,-,T1,-,-,-,T2,3.0,8.875
31,person_11,-,CHX,-,T2,-,T2,-,T2,-,-,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T2,-,T1,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,COM,-,M,-,M,-,M,-,3.0,8.875
32,person_3,-,T2,-,CHX,-,-,-,T1,-,-,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,M,-,-,-,COM,-,-,-,M,-,-,-,M,-,-,-,-,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,M,-,3.0,8.875
33,person_6,COM,-,M,-,M,-,COM,-,-,-,DISP,-,-,T2,-,CHX,-,CHX,-,T2,-,T2,-,-,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,4.0,8.3125
34,person_1,-,T2,-,T2,-,-,-,T2,-,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,4.0,8.3125
35,person_5,COM,-,-,-,-,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,4.0,8.3125
36,person_4,-,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,DISP,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,T2,-,T1,-,T2,-,T1,4.0,8.3125
37,person_9,M,-,M,-,M,-,-,-,M,-,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,-,-,-,M,-,-,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,M,-,-,T1,-,-,-,T2,-,CHX,4.0,8.3125
38,person_8,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,T2,-,T1,-,T1,-,CHX,-,-,-,-,-,T2,-,-,-,T1,-,CHX,-,-,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,T1,4.0,8.3125
39,person_2,M,-,-,-,COM,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,4.0,8.3125
40,person_7,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,M,-,M,-,COM,-,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,4.0,8.3125
41,person_10,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T2,-,T2,-,-,-,CHX,-,T1,-,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,T2,-,T2,-,-,-,T2,4.0,8.3125
42,person_11,-,CHX,-,T1,-,T1,-,CHX,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,T2,-,-,-,T1,-,CHX,-,T2,-,T2,-,T2,-,T2,-,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T2,-,-,-,T1,-,CHX,-,T2,-,T2,-,T1,4.0,8.3125
43,person_3,-,-,M,-,-,-,M,-,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,-,-,M,-,-,-,COM,-,-,-,-,-,COM,-,-,-,DISP,-,-,T1,-,T2,-,T1,-,CHX,4.0,8.3125
0,person_6,M,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,5.0,7.875
1,person_1,-,T2,-,T2,-,-,-,CHX,-,-,-,-,-,T2,-,T2,-,CHX,-,T2,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,T2,-,T1,-,T2,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,5.0,7.875
2,person_5,M,-,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T1,-,T2,-,T1,5.0,7.875
3,person_4,COM,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,-,T2,-,CHX,-,T1,-,CHX,5.0,7.875
4,person_9,-,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,M,-,M,-,-,-,COM,-,-,-,M,-,-,CHX,-,T2,-,T2,-,-,5.0,7.875
5,person_8,-,T1,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,COM,-,-,-,COM,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,T1,5.0,7.875
6,person_2,COM,-,M,-,COM,-,COM,-,-,-,-,-,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,-,-,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,5.0,7.875
7,person_7,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,5.0,7.875
8,person_10,-,T2,-,-,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,CHX,-,-,-,CHX,-,-,-,T1,-,T2,-,T1,-,-,-,T2,-,CHX,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,CHX,-,T1,-,-,-,T2,-,CHX,-,-,-,CHX,5.0,7.875
9,person_11,-,CHX,-,T1,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,T1,-,CHX,-,T2,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T2,-,T2,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T2,-,CHX,-,T2,-,T2,5.0,7.875
10,person_3,-,T1,-,CHX,-,-,-,CHX,-,-,-,-,-,-,COM,-,-,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,M,-,DISP,-,COM,-,-,-,-,-,M,-,-,-,DISP,-,-,T1,-,T2,-,CHX,-,CHX,5.0,7.875
