,Nurse,2022-12-01-mañana,2022-12-01-tarde,2022-12-02-mañana,2022-12-02-tarde,2022-12-03-mañana,2022-12-03-tarde,2022-12-04-mañana,2022-12-04-tarde,2022-12-05-mañana,2022-12-05-tarde,2022-12-06-mañana,2022-12-06-tarde,2022-12-07-mañana,2022-12-07-tarde,2022-12-08-mañana,2022-12-08-tarde,2022-12-09-mañana,2022-12-09-tarde,2022-12-10-mañana,2022-12-10-tarde,2022-12-11-mañana,2022-12-11-tarde,2022-12-12-mañana,2022-12-12-tarde,2022-12-13-mañana,2022-12-13-tarde,2022-12-14-mañana,2022-12-14-tarde,2022-12-15-mañana,2022-12-15-tarde,2022-12-16-mañana,2022-12-16-tarde,2022-12-17-mañana,2022-12-17-tarde,2022-12-18-mañana,2022-12-18-tarde,2022-12-19-mañana,2022-12-19-tarde,2022-12-20-mañana,2022-12-20-tarde,2022-12-21-mañana,2022-12-21-tarde,2022-12-22-mañana,2022-12-22-tarde,2022-12-23-mañana,2022-12-23-tarde,2022-12-24-mañana,2022-12-24-tarde,2022-12-25-mañana,2022-12-25-tarde,2022-12-26-mañana,2022-12-26-tarde,2022-12-27-mañana,2022-12-27-tarde,2022-12-28-mañana,2022-12-28-tarde,2022-12-29-mañana,2022-12-29-tarde,2022-12-30-mañana,2022-12-30-tarde,2022-12-31-mañana,2022-12-31-tarde,objective_1,objective_2
34,person_1,-,-,-,CHX,-,-,-,-,-,CHX,-,T2,-,-,-,T1,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,4.0,9.5
35,person_6,M,-,M,-,-,-,M,-,M,-,-,-,M,-,DISP,-,M,-,DISP,-,-,-,-,-,-,-,-,CHX,-,T2,-,-,-,-,-,-,-,T1,-,-,-,T2,-,-,-,T2,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,4.0,9.5
36,person_2,M,-,COM,-,-,-,DISP,-,COM,-,COM,-,M,-,-,-,COM,-,-,-,M,-,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,T2,-,T1,-,CHX,-,-,-,CHX,-,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,DISP,-,4.0,9.5
37,person_9,-,-,M,-,M,-,-,-,COM,-,COM,-,-,-,DISP,-,M,-,-,-,M,-,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,-,T2,-,CHX,-,-,-,-,-,T2,-,-,4.0,9.5
38,person_3,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,T1,-,T1,-,-,M,-,COM,-,-,-,-,-,M,-,-,-,4.0,9.5
39,person_8,-,CHX,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,T2,-,T2,-,CHX,-,CHX,-,-,4.0,9.5
40,person_4,-,T2,-,T2,-,-,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,-,-,M,-,M,-,-,-,4.0,9.5
41,person_11,COM,-,M,-,DISP,-,-,-,-,-,COM,-,M,-,DISP,-,COM,-,M,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,-,4.0,9.5
42,person_10,-,T2,-,T1,-,-,-,-,COM,-,M,-,M,-,DISP,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,4.0,9.5
43,person_7,M,-,COM,-,-,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,T1,-,T1,-,T1,-,-,-,T1,-,CHX,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,T2,-,T2,-,T1,-,T2,4.0,9.5
44,person_5,-,T1,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,T1,-,CHX,-,-,-,T1,-,CHX,-,-,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,-,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,5.0,9.5
45,person_1,-,-,M,-,-,-,DISP,-,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,M,-,COM,-,-,-,-,-,M,-,M,-,5.0,9.5
46,person_6,M,-,-,-,DISP,-,-,-,-,-,-,-,COM,-,DISP,-,M,-,DISP,-,-,-,-,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,-,CHX,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,5.0,9.5
47,person_2,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,DISP,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,-,T1,-,CHX,-,-,-,T2,-,CHX,-,-,5.0,9.5
48,person_9,-,-,M,-,DISP,-,-,-,COM,-,M,-,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,COM,-,DISP,-,-,-,COM,-,COM,-,-,-,-,-,COM,-,-,-,5.0,9.5
49,person_3,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,T1,-,T2,-,T2,-,CHX,-,-,-,T2,-,T1,-,-,-,T2,-,CHX,-,-,-,CHX,-,T2,-,T1,-,-,-,T2,-,T1,-,-,-,-,-,T1,-,-,5.0,9.5
50,person_8,-,CHX,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,-,-,T1,-,T2,-,T2,-,T1,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,-,5.0,9.5
51,person_4,-,T2,-,T1,-,T1,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,-,-,-,COM,-,M,-,COM,-,-,-,5.0,9.5
52,person_11,COM,-,M,-,M,-,-,-,-,-,COM,-,M,-,DISP,-,COM,-,M,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,-,-,-,T2,-,T1,-,T1,-,T2,-,-,5.0,9.5
53,person_10,COM,-,COM,-,-,-,M,-,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,M,-,5.0,9.5
54,person_7,M,-,M,-,-,-,-,-,-,T2,-,T2,-,T2,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,5.0,9.5
55,person_5,-,T1,-,T2,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,T1,-,T2,-,T2,-,T1,6.0,9.25
56,person_1,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,COM,-,-,-,COM,-,-,-,M,-,-,-,M,-,-,T2,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,6.0,9.25
57,person_6,-,-,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,-,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,-,-,6.0,9.25
58,person_2,COM,-,COM,-,-,-,DISP,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,6.0,9.25
59,person_9,-,-,M,-,M,-,-,-,-,T2,-,T2,-,-,-,T1,-,T2,-,-,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,-,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,-,-,COM,-,DISP,-,6.0,9.25
60,person_3,-,-,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T2,-,-,-,T1,-,T2,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,T2,-,T2,-,T1,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,-,6.0,9.25
61,person_8,M,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,COM,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,DISP,-,-,-,-,-,-,T2,-,T2,-,CHX,-,CHX,-,-,6.0,9.25
62,person_4,-,CHX,-,T1,-,T1,-,-,-,-,M,-,COM,-,DISP,-,M,-,-,-,-,-,-,T1,-,-,-,-,-,T1,-,-,-,T1,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,6.0,9.25
63,person_11,M,-,COM,-,COM,-,-,-,-,-,COM,-,M,-,DISP,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,M,-,COM,-,DISP,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,T2,-,-,-,-,-,-,M,-,COM,-,M,-,COM,-,DISP,-,6.0,9.25
64,person_10,COM,-,COM,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,M,-,6.0,9.25
65,person_7,-,T2,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T2,-,T2,-,T1,-,-,-,T1,-,CHX,-,T2,-,T2,-,T1,-,CHX,-,T1,-,-,-,T2,-,T1,-,T1,-,T1,-,CHX,-,CHX,6.0,9.25
66,person_5,-,T1,-,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,-,CHX,-,-,-,T1,-,T2,-,T2,-,T1,-,-,-,-,-,-,-,T2,-,T1,-,CHX,-,-,-,T1,-,CHX,-,-,-,CHX,-,CHX,-,T2,-,-,7.0,9.0625
67,person_1,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,DISP,-,M,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,-,-,-,-,M,-,M,-,7.0,9.0625
68,person_6,M,-,M,-,-,-,M,-,M,-,-,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,-,-,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,T2,-,T1,-,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,7.0,9.0625
69,person_2,COM,-,COM,-,-,-,DISP,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,-,-,T1,-,CHX,-,-,7.0,9.0625
70,person_9,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,-,COM,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,-,COM,-,DISP,-,7.0,9.0625
71,person_3,-,-,-,T2,-,-,-,T1,-,T1,-,T2,-,-,-,T1,-,T2,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,T2,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,COM,-,COM,-,-,-,-,-,M,-,-,-,7.0,9.0625
72,person_8,-,T2,-,T2,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,-,COM,-,COM,-,M,-,DISP,-,7.0,9.0625
73,person_4,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,COM,-,-,-,7.0,9.0625
74,person_11,M,-,COM,-,DISP,-,-,-,-,-,COM,-,COM,-,DISP,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,-,-,-,T1,-,T1,-,T1,-,T1,-,-,7.0,9.0625
75,person_10,COM,-,-,-,DISP,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,7.0,9.0625
76,person_7,-,T2,-,T1,-,-,-,T1,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,T2,-,T1,-,-,-,T2,-,T2,-,T2,-,T2,-,T1,-,T1,7.0,9.0625
77,person_5,-,T1,-,CHX,-,-,-,T1,-,-,-,T2,-,T2,-,T1,-,-,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,T2,-,T1,8.0,9.0625
78,person_1,-,-,COM,-,-,-,M,-,-,T2,-,T2,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,-,-,M,-,M,-,8.0,9.0625
79,person_6,COM,-,M,-,-,-,DISP,-,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,-,COM,-,-,-,COM,-,M,-,-,-,-,T2,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,8.0,9.0625
