,Nurse,2023-01-01-mañana,2023-01-01-tarde,2023-01-02-mañana,2023-01-02-tarde,2023-01-03-mañana,2023-01-03-tarde,2023-01-04-mañana,2023-01-04-tarde,2023-01-05-mañana,2023-01-05-tarde,2023-01-06-mañana,2023-01-06-tarde,2023-01-07-mañana,2023-01-07-tarde,2023-01-08-mañana,2023-01-08-tarde,2023-01-09-mañana,2023-01-09-tarde,2023-01-10-mañana,2023-01-10-tarde,2023-01-11-mañana,2023-01-11-tarde,2023-01-12-mañana,2023-01-12-tarde,2023-01-13-mañana,2023-01-13-tarde,2023-01-14-mañana,2023-01-14-tarde,2023-01-15-mañana,2023-01-15-tarde,2023-01-16-mañana,2023-01-16-tarde,2023-01-17-mañana,2023-01-17-tarde,2023-01-18-mañana,2023-01-18-tarde,2023-01-19-mañana,2023-01-19-tarde,2023-01-20-mañana,2023-01-20-tarde,2023-01-21-mañana,2023-01-21-tarde,2023-01-22-mañana,2023-01-22-tarde,2023-01-23-mañana,2023-01-23-tarde,2023-01-24-mañana,2023-01-24-tarde,2023-01-25-mañana,2023-01-25-tarde,2023-01-26-mañana,2023-01-26-tarde,2023-01-27-mañana,2023-01-27-tarde,2023-01-28-mañana,2023-01-28-tarde,2023-01-29-mañana,2023-01-29-tarde,2023-01-30-mañana,2023-01-30-tarde,2023-01-31-mañana,2023-01-31-tarde,objective_1,objective_2
14,person_5,-,T1,-,CHX,-,-,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,CHX,-,-,-,T2,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,8.0,10.5
15,person_8,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,DISP,-,DISP,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,T2,-,-,-,-,-,-,-,-,COM,-,-,-,8.0,10.5
16,person_10,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,COM,-,M,-,-,-,M,-,-,-,-,-,M,-,-,-,-,-,-,-,COM,-,M,-,-,-,-,-,COM,-,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,M,-,8.0,10.5
17,person_12,-,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,COM,-,-,T1,-,CHX,8.0,10.5
18,person_1,-,-,M,-,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,COM,-,8.0,10.5
19,person_9,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,-,CHX,-,-,-,-,-,T1,-,-,-,-,-,-,M,-,M,-,8.0,10.5
20,person_7,DISP,-,-,-,M,-,-,-,COM,-,M,-,COM,-,-,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,T2,8.0,10.5
21,person_13,-,T1,-,T1,-,T2,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,COM,-,8.0,10.5
22,person_4,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,-,DISP,-,-,-,-,-,-,-,COM,-,-,-,M,-,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,T2,-,T1,-,-,-,CHX,-,-,8.0,10.5
23,person_2,M,-,-,-,COM,-,M,-,COM,-,COM,-,DISP,-,-,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,-,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,8.0,10.5
24,person_11,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,M,-,-,-,-,-,M,-,M,-,-,-,-,-,-,-,-,T2,-,T2,-,CHX,-,T2,-,T1,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,-,-,COM,-,8.0,10.5
25,person_14,-,T1,-,T2,-,-,-,T2,-,CHX,-,T2,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,COM,-,-,CHX,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,T1,-,CHX,8.0,10.5
26,person_3,-,-,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,-,-,T1,-,-,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,-,-,-,T1,-,CHX,-,T2,8.0,10.5
27,person_6,COM,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,-,-,COM,-,COM,-,-,-,M,-,DISP,-,-,-,-,T2,-,T1,8.0,10.5
28,person_5,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,9.0,10.3125
29,person_8,M,-,COM,-,COM,-,COM,-,-,-,M,-,COM,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,M,-,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,-,-,-,-,M,-,-,-,M,-,COM,-,9.0,10.3125
30,person_10,M,-,COM,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,COM,-,-,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,-,-,M,-,COM,-,-,-,-,-,DISP,-,-,CHX,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,9.0,10.3125
31,person_12,-,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,-,-,-,-,M,-,-,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,COM,-,-,-,COM,-,DISP,-,-,-,-,T2,-,-,9.0,10.3125
32,person_1,-,-,M,-,M,-,M,-,-,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,COM,-,M,-,M,-,9.0,10.3125
33,person_9,-,-,COM,-,M,-,-,-,COM,-,-,-,-,-,M,-,DISP,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,M,-,-,T2,-,T1,-,T2,-,T1,-,T1,-,-,-,-,COM,-,M,-,9.0,10.3125
34,person_7,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,-,CHX,-,T2,9.0,10.3125
35,person_13,-,T1,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,COM,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,COM,-,-,-,M,-,COM,-,9.0,10.3125
36,person_4,-,T1,-,T2,-,-,-,CHX,-,-,-,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,-,T2,-,T2,-,CHX,-,-,-,-,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T1,-,-,-,-,-,-,9.0,10.3125
37,person_2,COM,-,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,9.0,10.3125
38,person_11,-,T1,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,DISP,-,-,-,COM,-,M,-,M,-,-,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,T2,-,-,-,T2,-,-,-,T1,-,-,-,T2,9.0,10.3125
39,person_14,-,T1,-,CHX,-,T2,-,T1,-,T2,-,CHX,-,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,T1,-,T1,9.0,10.3125
40,person_3,-,-,-,T2,-,CHX,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,CHX,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,T2,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,CHX,9.0,10.3125
41,person_6,DISP,-,-,-,M,-,COM,-,-,-,M,-,-,-,DISP,-,-,T1,-,T2,-,T2,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,-,T1,-,T1,9.0,10.3125
42,person_5,-,T1,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,COM,-,M,-,10.0,9.5
43,person_8,M,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,COM,-,-,-,M,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,M,-,-,-,-,-,COM,-,-,-,M,-,M,-,10.0,9.5
44,person_10,-,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,COM,-,-,-,-,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,-,-,M,-,-,-,-,-,M,-,-,CHX,-,CHX,-,-,-,-,-,T2,-,-,-,-,-,T2,-,CHX,10.0,9.5
45,person_12,-,-,-,-,-,-,M,-,M,-,-,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,-,-,-,-,COM,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,-,T2,-,CHX,10.0,9.5
46,person_1,-,-,M,-,M,-,COM,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,COM,-,10.0,9.5
47,person_9,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,DISP,-,-,-,-,-,-,-,-,-,COM,-,-,-,-,-,M,-,-,CHX,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,COM,-,M,-,10.0,9.5
48,person_7,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,10.0,9.5
49,person_13,-,T1,-,CHX,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,COM,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,COM,-,-,-,M,-,COM,-,M,-,-,-,COM,-,M,-,-,-,10.0,9.5
50,person_4,DISP,-,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,-,T1,-,T2,-,-,-,CHX,-,-,-,-,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,-,-,T2,-,T1,-,T1,-,T2,-,CHX,-,T1,-,-,-,CHX,-,-,10.0,9.5
51,person_2,M,-,-,-,M,-,COM,-,-,-,COM,-,DISP,-,-,-,-,T1,-,T2,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,T2,10.0,9.5
52,person_11,-,T1,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,DISP,-,-,-,COM,-,M,-,-,-,-,-,DISP,-,-,-,-,CHX,-,T2,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,COM,-,10.0,9.5
53,person_14,-,T1,-,CHX,-,-,-,T2,-,T2,-,T2,-,-,-,T1,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,M,-,COM,-,M,-,COM,-,M,-,-,-,M,-,-,CHX,-,T1,10.0,9.5
54,person_3,-,T1,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,T1,-,T1,-,-,-,T2,-,T1,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,T2,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,10.0,9.5
55,person_6,COM,-,-,-,M,-,-,-,COM,-,COM,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,CHX,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,T1,-,-,10.0,9.5
56,person_5,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,COM,-,COM,-,M,-,COM,-,COM,-,-,-,-,-,COM,-,M,-,11.0,9.312499999999986
57,person_8,M,-,M,-,M,-,M,-,-,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,M,-,COM,-,M,-,-,-,COM,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,-,-,M,-,COM,-,11.0,9.312499999999986
58,person_10,M,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,COM,-,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,-,-,T1,11.0,9.312499999999986
59,person_12,-,-,M,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,-,COM,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,COM,-,M,-,-,-,-,T2,-,T2,11.0,9.312499999999986
60,person_1,-,-,M,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,-,-,COM,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,COM,-,M,-,M,-,11.0,9.312499999999986
61,person_9,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,M,-,-,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,11.0,9.312499999999986
62,person_7,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,COM,-,-,-,M,-,M,-,COM,-,-,-,-,CHX,-,CHX,11.0,9.312499999999986
63,person_13,-,T1,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,11.0,9.312499999999986
64,person_4,-,T1,-,CHX,-,-,-,CHX,-,T1,-,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,CHX,-,-,-,-,-,T2,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,-,11.0,9.312499999999986
65,person_2,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,T1,11.0,9.312499999999986
66,person_11,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,-,-,COM,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,CHX,-,-,-,T2,-,T1,-,T2,-,-,-,T1,-,-,-,T2,11.0,9.312499999999986
67,person_14,COM,-,-,T1,-,CHX,-,T1,-,T2,-,T2,-,-,-,-,COM,-,M,-,M,-,COM,-,COM,-,-,-,M,-,-,CHX,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T2,-,T2,-,T1,-,T2,-,CHX,-,-,-,T1,-,CHX,-,T1,11.0,9.312499999999986
68,person_3,-,T1,-,T2,-,CHX,-,T1,-,T1,-,CHX,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,CHX,-,T2,-,T1,-,T1,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,11.0,9.312499999999986
69,person_6,DISP,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,T1,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,-,T1,11.0,9.312499999999986
70,person_5,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,COM,-,M,-,12.0,9.1875
71,person_8,M,-,-,CHX,-,T2,-,CHX,-,-,-,CHX,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,COM,-,-,-,M,-,COM,-,12.0,9.1875
72,person_10,-,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,T2,-,CHX,12.0,9.1875
73,person_12,-,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,M,-,-,-,COM,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,M,-,M,-,12.0,9.1875
74,person_1,DISP,-,M,-,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,12.0,9.1875
75,person_9,-,-,COM,-,COM,-,-,-,-,-,COM,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,-,-,-,-,M,-,M,-,-,-,-,-,M,-,-,CHX,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,-,CHX,-,CHX,12.0,9.1875
76,person_7,-,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,COM,-,COM,-,12.0,9.1875
77,person_13,-,T1,-,T1,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,12.0,9.1875
78,person_4,-,T1,-,T2,-,CHX,-,T2,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,-,12.0,9.1875
79,person_2,COM,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,T2,-,-,-,-,-,-,COM,-,COM,-,M,-,M,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,-,T1,12.0,9.1875
