,Nurse,2023-03-01-mañana,2023-03-01-tarde,2023-03-02-mañana,2023-03-02-tarde,2023-03-03-mañana,2023-03-03-tarde,2023-03-04-mañana,2023-03-04-tarde,2023-03-05-mañana,2023-03-05-tarde,2023-03-06-mañana,2023-03-06-tarde,2023-03-07-mañana,2023-03-07-tarde,2023-03-08-mañana,2023-03-08-tarde,2023-03-09-mañana,2023-03-09-tarde,2023-03-10-mañana,2023-03-10-tarde,2023-03-11-mañana,2023-03-11-tarde,2023-03-12-mañana,2023-03-12-tarde,2023-03-13-mañana,2023-03-13-tarde,2023-03-14-mañana,2023-03-14-tarde,2023-03-15-mañana,2023-03-15-tarde,2023-03-16-mañana,2023-03-16-tarde,2023-03-17-mañana,2023-03-17-tarde,2023-03-18-mañana,2023-03-18-tarde,2023-03-19-mañana,2023-03-19-tarde,2023-03-20-mañana,2023-03-20-tarde,2023-03-21-mañana,2023-03-21-tarde,2023-03-22-mañana,2023-03-22-tarde,2023-03-23-mañana,2023-03-23-tarde,2023-03-24-mañana,2023-03-24-tarde,2023-03-25-mañana,2023-03-25-tarde,2023-03-26-mañana,2023-03-26-tarde,2023-03-27-mañana,2023-03-27-tarde,2023-03-28-mañana,2023-03-28-tarde,2023-03-29-mañana,2023-03-29-tarde,2023-03-30-mañana,2023-03-30-tarde,2023-03-31-mañana,2023-03-31-tarde,objective_1,objective_2
10,person_7,-,CHX,-,T1,-,T1,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,T2,-,T1,-,-,-,T2,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T2,3.0,11.5625
11,person_1,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,-,CHX,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,COM,-,M,-,M,-,M,-,M,-,3.0,11.5625
12,person_4,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,3.0,11.5625
13,person_9,COM,-,COM,-,COM,-,M,-,-,-,M,-,-,-,COM,-,COM,-,M,-,-,-,M,-,-,-,-,T1,-,T2,-,T1,-,T2,-,-,-,-,-,-,-,T2,-,T2,-,-,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,T1,-,-,3.0,11.5625
14,person_3,-,-,-,-,-,-,-,-,-,-,COM,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,T1,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,T2,3.0,11.5625
15,person_8,M,-,M,-,M,-,DISP,-,-,-,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,-,-,-,M,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,DISP,-,COM,-,-,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,-,-,T2,-,T2,-,CHX,3.0,11.5625
16,person_10,-,-,-,CHX,-,CHX,-,-,-,-,-,-,-,T2,-,CHX,-,T2,-,CHX,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,3.0,11.5625
17,person_6,-,-,M,-,-,-,-,-,DISP,-,-,-,-,T1,-,T1,-,-,-,-,-,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,-,-,M,-,M,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,M,-,COM,-,COM,-,3.0,11.5625
18,person_5,-,T2,-,-,-,CHX,-,T1,-,-,-,CHX,-,-,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,T1,-,-,-,-,-,T1,-,-,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,T2,3.0,11.5625
19,person_2,M,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,M,-,-,-,DISP,-,-,CHX,-,CHX,-,-,-,-,-,CHX,-,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,T2,-,T2,-,-,-,-,-,T1,3.0,11.5625
20,person_7,-,T1,-,T2,-,CHX,-,-,-,T1,-,CHX,-,T2,-,-,-,CHX,-,CHX,-,-,-,T1,-,T2,-,-,-,CHX,-,T2,-,T2,-,-,-,-,-,T1,-,-,-,-,-,T2,-,T2,-,-,-,T1,-,CHX,-,-,-,T2,-,CHX,-,T1,4.0,11.5
21,person_1,-,CHX,-,CHX,-,T2,-,-,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,T1,-,-,-,CHX,-,CHX,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,-,-,CHX,-,CHX,4.0,11.5
22,person_4,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,-,-,M,-,-,-,-,-,DISP,-,DISP,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,CHX,-,CHX,-,-,-,CHX,4.0,11.5
23,person_9,COM,-,COM,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T2,-,-,-,T1,-,T2,4.0,11.5
24,person_3,-,-,COM,-,M,-,M,-,-,-,-,T2,-,CHX,-,T1,-,CHX,-,T2,-,-,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,-,M,-,COM,-,-,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,M,-,4.0,11.5
25,person_8,-,CHX,-,T1,-,T1,-,-,-,-,COM,-,COM,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,-,-,M,-,-,T1,-,-,-,CHX,-,T2,-,T2,4.0,11.5
26,person_10,M,-,M,-,M,-,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,T2,-,CHX,-,T1,-,-,M,-,COM,-,M,-,M,-,COM,-,4.0,11.5
27,person_6,-,T2,-,T2,-,T2,-,-,-,-,-,CHX,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,T2,-,-,-,CHX,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,COM,-,M,-,M,-,COM,-,M,-,4.0,11.5
28,person_5,-,-,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,-,T2,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,-,4.0,11.5
29,person_2,M,-,-,-,COM,-,-,-,DISP,-,COM,-,COM,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,T2,-,T2,-,-,-,-,-,T2,4.0,11.5
30,person_7,-,T1,-,T2,-,CHX,-,-,-,T1,-,CHX,-,T2,-,-,-,CHX,-,CHX,-,-,-,T1,-,T2,-,-,-,T2,-,T2,-,T2,-,T1,-,-,DISP,-,-,-,-,-,M,-,M,-,-,-,-,-,-,CHX,-,-,-,T2,-,CHX,-,T1,5.0,11.0625
31,person_1,-,T2,-,CHX,-,T2,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,CHX,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,-,T2,-,CHX,5.0,11.0625
32,person_4,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,CHX,5.0,11.0625
33,person_9,COM,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,-,T2,-,T2,-,T1,-,T2,5.0,11.0625
34,person_3,-,-,M,-,M,-,DISP,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,-,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,5.0,11.0625
35,person_8,-,CHX,-,T1,-,T1,-,-,-,-,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,-,-,COM,-,M,-,M,-,-,-,-,T1,-,-,-,T2,-,T1,-,CHX,5.0,11.0625
36,person_10,M,-,COM,-,M,-,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,T2,-,-,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,CHX,-,T1,-,-,COM,-,-,-,M,-,M,-,COM,-,5.0,11.0625
37,person_6,COM,-,M,-,M,-,-,-,M,-,-,T2,-,T1,-,CHX,-,T2,-,CHX,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,M,-,DISP,-,COM,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,5.0,11.0625
38,person_5,-,T2,-,T1,-,-,-,T1,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,-,5.0,11.0625
39,person_2,M,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,-,-,-,-,M,-,-,-,DISP,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,M,-,COM,-,-,-,-,-,M,-,5.0,11.0625
40,person_7,-,T1,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,T2,-,-,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,-,-,T2,-,T2,-,T2,-,-,-,-,-,T1,-,-,-,-,-,CHX,-,T2,-,-,-,T1,-,CHX,-,-,-,T2,-,CHX,-,T1,6.0,10.5625
41,person_1,-,-,-,CHX,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T2,-,CHX,6.0,10.5625
42,person_4,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,COM,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,CHX,-,CHX,-,-,-,-,6.0,10.5625
43,person_9,COM,-,COM,-,M,-,-,-,-,-,COM,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,-,-,CHX,-,T2,-,T1,-,T2,6.0,10.5625
44,person_3,-,-,M,-,-,-,DISP,-,-,-,COM,-,-,-,-,-,COM,-,-,-,-,-,DISP,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,6.0,10.5625
45,person_8,COM,-,COM,-,M,-,-,-,M,-,-,CHX,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,M,-,DISP,-,M,-,-,-,M,-,M,-,-,-,M,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,6.0,10.5625
46,person_10,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,T1,-,T2,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,M,-,COM,-,M,-,M,-,COM,-,6.0,10.5625
47,person_6,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,-,-,-,-,-,-,M,-,COM,-,DISP,-,-,-,M,-,COM,-,-,-,-,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,M,-,6.0,10.5625
48,person_5,-,CHX,-,T2,-,CHX,-,T1,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,-,-,-,T2,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,T2,-,CHX,-,-,-,-,-,-,-,-,-,-,-,T2,-,T1,-,T1,-,-,6.0,10.5625
49,person_2,M,-,-,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,-,DISP,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,-,-,-,-,CHX,6.0,10.5625
50,person_7,-,T1,-,T2,-,CHX,-,-,-,T1,-,T2,-,T2,-,-,-,CHX,-,CHX,-,-,-,T1,-,T2,-,-,-,T1,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,CHX,-,T1,-,-,-,-,-,CHX,-,-,-,T2,-,CHX,-,T2,7.0,10.5
51,person_1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T1,-,T1,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,-,T2,-,CHX,7.0,10.5
52,person_4,COM,-,COM,-,-,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,-,-,M,-,M,-,DISP,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,7.0,10.5
53,person_9,-,-,-,-,M,-,DISP,-,-,-,-,CHX,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,DISP,-,COM,-,M,-,M,-,COM,-,M,-,-,-,-,-,-,T1,-,T1,-,T1,-,T1,7.0,10.5
54,person_3,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,M,-,-,-,-,T1,-,T2,-,-,-,T1,-,-,-,-,-,-,-,T2,-,T1,-,T2,-,CHX,-,-,-,-,COM,-,M,-,COM,-,M,-,M,-,7.0,10.5
55,person_8,M,-,M,-,COM,-,-,-,COM,-,-,CHX,-,CHX,-,CHX,-,T1,-,T2,-,-,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,-,-,M,-,COM,-,-,-,DISP,-,-,T1,-,-,-,CHX,-,CHX,-,T2,7.0,10.5
56,person_10,M,-,M,-,-,-,-,-,-,-,-,-,-,CHX,-,T2,-,T2,-,T2,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,T2,-,T1,-,-,M,-,COM,-,M,-,M,-,COM,-,7.0,10.5
57,person_6,-,T2,-,T1,-,T2,-,-,-,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,7.0,10.5
58,person_5,-,CHX,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,-,-,-,-,-,T2,-,T1,-,-,-,T2,7.0,10.5
59,person_2,M,-,-,-,COM,-,-,-,DISP,-,COM,-,COM,-,-,-,COM,-,M,-,DISP,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,-,-,-,-,T1,7.0,10.5
60,person_7,-,CHX,-,T1,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,-,-,T1,-,T2,-,-,-,CHX,-,T1,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,-,-,T1,-,CHX,-,CHX,8.0,10.1875
61,person_1,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,CHX,-,T2,-,-,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,-,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,CHX,8.0,10.1875
62,person_4,M,-,COM,-,COM,-,-,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,8.0,10.1875
63,person_9,COM,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,T2,8.0,10.1875
64,person_3,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,-,M,-,-,-,-,T1,-,T1,-,T2,-,CHX,-,-,-,-,M,-,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,8.0,10.1875
65,person_8,COM,-,M,-,COM,-,-,-,COM,-,-,CHX,-,T2,-,T1,-,T1,-,T2,-,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,M,-,-,-,DISP,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,-,T1,-,-,-,T1,-,T2,-,CHX,8.0,10.1875
66,person_10,-,T2,-,T2,-,T2,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,T1,-,T1,-,-,M,-,COM,-,M,-,M,-,-,-,8.0,10.1875
67,person_6,-,T1,-,CHX,-,T2,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,DISP,-,DISP,-,M,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,8.0,10.1875
68,person_5,-,CHX,-,-,-,T1,-,T1,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,T2,-,CHX,-,-,-,-,8.0,10.1875
69,person_2,M,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,-,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,-,-,-,-,T1,8.0,10.1875
70,person_7,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,-,-,T2,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T2,-,-,-,T1,-,CHX,-,-,-,T2,-,T1,-,T1,9.0,10.0625
71,person_1,-,CHX,-,CHX,-,T2,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,CHX,-,CHX,-,-,-,T1,-,CHX,9.0,10.0625
72,person_4,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,CHX,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,9.0,10.0625
73,person_9,COM,-,COM,-,M,-,DISP,-,-,-,M,-,-,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,DISP,-,-,-,M,-,COM,-,COM,-,-,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,T2,9.0,10.0625
74,person_3,-,-,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,-,T1,-,T1,-,CHX,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,9.0,10.0625
75,person_8,-,CHX,-,T1,-,T1,-,-,-,-,COM,-,COM,-,-,-,M,-,M,-,-,-,DISP,-,M,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,9.0,10.0625
76,person_10,M,-,M,-,COM,-,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,CHX,-,-,-,T1,-,T1,-,CHX,-,-,-,CHX,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,M,-,COM,-,M,-,M,-,COM,-,9.0,10.0625
77,person_6,M,-,-,-,-,-,-,-,M,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,9.0,10.0625
