,Nurse,2023-03-01-mañana,2023-03-01-tarde,2023-03-02-mañana,2023-03-02-tarde,2023-03-03-mañana,2023-03-03-tarde,2023-03-04-mañana,2023-03-04-tarde,2023-03-05-mañana,2023-03-05-tarde,2023-03-06-mañana,2023-03-06-tarde,2023-03-07-mañana,2023-03-07-tarde,2023-03-08-mañana,2023-03-08-tarde,2023-03-09-mañana,2023-03-09-tarde,2023-03-10-mañana,2023-03-10-tarde,2023-03-11-mañana,2023-03-11-tarde,2023-03-12-mañana,2023-03-12-tarde,2023-03-13-mañana,2023-03-13-tarde,2023-03-14-mañana,2023-03-14-tarde,2023-03-15-mañana,2023-03-15-tarde,2023-03-16-mañana,2023-03-16-tarde,2023-03-17-mañana,2023-03-17-tarde,2023-03-18-mañana,2023-03-18-tarde,2023-03-19-mañana,2023-03-19-tarde,2023-03-20-mañana,2023-03-20-tarde,2023-03-21-mañana,2023-03-21-tarde,2023-03-22-mañana,2023-03-22-tarde,2023-03-23-mañana,2023-03-23-tarde,2023-03-24-mañana,2023-03-24-tarde,2023-03-25-mañana,2023-03-25-tarde,2023-03-26-mañana,2023-03-26-tarde,2023-03-27-mañana,2023-03-27-tarde,2023-03-28-mañana,2023-03-28-tarde,2023-03-29-mañana,2023-03-29-tarde,2023-03-30-mañana,2023-03-30-tarde,2023-03-31-mañana,2023-03-31-tarde,objective_1,objective_2
29,person_4,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,T2,-,T1,-,CHX,-,-,-,-,COM,-,M,-,M,-,-,-,-,-,15.0,10.5
30,person_2,COM,-,-,-,M,-,-,-,-,-,-,T2,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,T1,-,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,-,T1,-,T2,-,CHX,-,-,-,CHX,15.0,10.5
31,person_6,COM,-,COM,-,-,-,DISP,-,-,-,-,CHX,-,T1,-,T2,-,-,-,T2,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,T1,-,T2,-,T1,-,T1,15.0,10.5
32,person_7,COM,-,M,-,M,-,M,-,-,-,-,T2,-,T1,-,-,-,CHX,-,T1,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,DISP,-,COM,-,-,-,M,-,COM,-,DISP,-,-,-,-,T2,-,-,-,T1,-,CHX,-,T2,16.0,10.0625
33,person_5,M,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,CHX,16.0,10.0625
34,person_8,-,CHX,-,T1,-,T1,-,-,-,-,M,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,-,T1,-,T2,-,T1,-,T2,-,T2,-,T1,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,16.0,10.0625
35,person_1,M,-,COM,-,COM,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,M,-,-,-,DISP,-,-,T1,-,T2,-,-,-,T2,-,T1,-,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,16.0,10.0625
36,person_3,-,-,M,-,M,-,-,-,M,-,-,-,-,T2,-,T2,-,T2,-,T2,-,T1,-,-,-,-,M,-,-,-,M,-,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,-,M,-,M,-,16.0,10.0625
37,person_4,-,T2,-,T2,-,T2,-,T1,-,-,-,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,-,T2,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,-,-,T2,-,T1,-,T2,-,-,-,T1,-,CHX,-,T1,-,T1,-,T1,-,T1,16.0,10.0625
38,person_2,COM,-,-,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,-,M,-,-,-,M,-,-,-,COM,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,COM,-,16.0,10.0625
39,person_6,-,T1,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,CHX,-,-,-,-,-,T2,-,CHX,-,T2,-,T2,-,T1,16.0,10.0625
40,person_7,-,T1,-,T1,-,CHX,-,-,-,-,M,-,M,-,-,-,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,M,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T2,17.0,10.0625
41,person_5,COM,-,-,-,-,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,-,T1,-,T1,-,-,-,T2,-,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,CHX,17.0,10.0625
42,person_8,-,CHX,-,T2,-,T1,-,T1,-,-,-,CHX,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,T2,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,T1,-,T1,-,-,M,-,M,-,-,-,M,-,M,-,17.0,10.0625
43,person_1,M,-,M,-,M,-,-,-,M,-,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,DISP,-,M,-,COM,-,COM,-,M,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,COM,-,17.0,10.0625
44,person_3,-,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,M,-,-,-,17.0,10.0625
45,person_4,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,CHX,-,T2,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,T2,-,T1,-,CHX,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,17.0,10.0625
46,person_2,COM,-,-,-,M,-,-,-,DISP,-,-,T2,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,-,-,T1,17.0,10.0625
47,person_6,M,-,COM,-,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,DISP,-,DISP,-,M,-,M,-,M,-,M,-,-,-,M,-,-,T1,-,T1,-,T2,-,T1,-,T1,17.0,10.0625
48,person_7,-,T1,-,T1,-,CHX,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,COM,-,-,-,DISP,-,M,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T2,18.0,9.5625
49,person_5,-,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,COM,-,-,-,DISP,-,COM,-,M,-,M,-,-,-,M,-,DISP,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,CHX,-,CHX,-,T1,-,T2,-,CHX,18.0,9.5625
50,person_8,-,CHX,-,T2,-,T1,-,T1,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,-,T2,-,T1,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T1,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,18.0,9.5625
51,person_1,M,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,-,-,T1,-,T2,-,-,-,-,M,-,-,-,COM,-,COM,-,M,-,-,-,M,-,DISP,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,18.0,9.5625
52,person_3,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,-,T1,-,T2,-,CHX,-,CHX,-,T2,-,-,-,-,M,-,-,-,M,-,-,-,-,-,18.0,9.5625
53,person_4,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,T2,-,T2,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,-,COM,-,M,-,M,-,M,-,M,-,18.0,9.5625
54,person_2,COM,-,-,-,COM,-,DISP,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,18.0,9.5625
55,person_6,M,-,COM,-,M,-,-,-,M,-,-,CHX,-,T2,-,T2,-,T2,-,T1,-,-,-,-,-,CHX,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,DISP,-,-,T2,-,T1,-,T2,-,T1,-,CHX,18.0,9.5625
56,person_7,-,T1,-,T1,-,T2,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,M,-,DISP,-,COM,-,COM,-,M,-,COM,-,DISP,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,T2,19.0,9.5
57,person_5,COM,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,M,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,-,-,-,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,CHX,19.0,9.5
58,person_8,-,CHX,-,T2,-,T1,-,T1,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,-,T2,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,-,-,-,COM,-,M,-,COM,-,M,-,M,-,19.0,9.5
59,person_1,M,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T2,-,T2,-,CHX,-,T2,-,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,M,-,-,-,COM,-,M,-,-,-,M,-,COM,-,M,-,COM,-,M,-,COM,-,19.0,9.5
60,person_3,-,T1,-,CHX,-,T2,-,-,-,-,-,-,-,-,M,-,-,-,-,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,-,-,19.0,9.5
61,person_4,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,T2,-,T2,-,T2,-,-,-,-,-,-,-,-,-,T2,-,T1,-,CHX,-,T1,-,-,M,-,COM,-,M,-,COM,-,M,-,19.0,9.5
62,person_2,COM,-,-,-,M,-,-,-,M,-,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,-,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,19.0,9.5
63,person_6,M,-,COM,-,-,-,M,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,-,CHX,-,T1,-,T2,-,T1,-,CHX,19.0,9.5
64,person_7,M,-,COM,-,M,-,-,-,M,-,-,T1,-,T1,-,T2,-,T2,-,T2,-,-,-,-,M,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,CHX,-,-,-,T1,-,CHX,-,T2,20.0,9.0625
65,person_5,-,CHX,-,T1,-,T1,-,-,-,-,M,-,-,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,COM,-,M,-,-,-,-,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,T2,-,CHX,-,T2,-,T2,-,CHX,20.0,9.0625
66,person_8,-,T1,-,T2,-,T1,-,T1,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,20.0,9.0625
67,person_1,M,-,M,-,COM,-,DISP,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,DISP,-,-,CHX,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,M,-,COM,-,-,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,20.0,9.0625
68,person_3,COM,-,M,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,-,-,DISP,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,-,-,-,M,-,-,-,M,-,M,-,M,-,20.0,9.0625
69,person_4,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,-,-,-,-,-,T2,-,T1,-,T2,-,T1,-,-,COM,-,M,-,M,-,M,-,M,-,20.0,9.0625
70,person_2,M,-,-,-,COM,-,-,-,DISP,-,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,20.0,9.0625
71,person_6,-,T1,-,T2,-,CHX,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,DISP,-,M,-,M,-,-,-,COM,-,-,-,DISP,-,-,T2,-,T1,-,CHX,-,T1,-,T1,20.0,9.0625
72,person_7,COM,-,M,-,M,-,-,-,M,-,-,CHX,-,T2,-,-,-,T2,-,T1,-,-,-,-,M,-,COM,-,COM,-,M,-,COM,-,DISP,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,-,CHX,-,-,-,CHX,-,CHX,-,T2,20.0,9.0625
73,person_5,M,-,M,-,COM,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,CHX,20.0,9.0625
74,person_8,-,CHX,-,T2,-,T1,-,T1,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T2,-,CHX,-,T1,-,CHX,-,T2,-,-,-,T1,-,T1,-,T2,-,T2,-,T2,-,T1,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,20.0,9.0625
75,person_1,M,-,M,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,-,-,-,M,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,M,-,M,-,-,-,M,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,20.0,9.0625
76,person_3,-,-,-,T1,-,CHX,-,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,20.0,9.0625
77,person_4,-,T2,-,CHX,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,CHX,-,T1,-,-,COM,-,M,-,M,-,M,-,M,-,20.0,9.0625
78,person_2,-,T1,-,-,-,T1,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,20.0,9.0625
