,Nurse,2022-07-01-mañana,2022-07-01-tarde,2022-07-02-mañana,2022-07-02-tarde,2022-07-03-mañana,2022-07-03-tarde,2022-07-04-mañana,2022-07-04-tarde,2022-07-05-mañana,2022-07-05-tarde,2022-07-06-mañana,2022-07-06-tarde,2022-07-07-mañana,2022-07-07-tarde,2022-07-08-mañana,2022-07-08-tarde,2022-07-09-mañana,2022-07-09-tarde,2022-07-10-mañana,2022-07-10-tarde,2022-07-11-mañana,2022-07-11-tarde,2022-07-12-mañana,2022-07-12-tarde,2022-07-13-mañana,2022-07-13-tarde,2022-07-14-mañana,2022-07-14-tarde,2022-07-15-mañana,2022-07-15-tarde,2022-07-16-mañana,2022-07-16-tarde,2022-07-17-mañana,2022-07-17-tarde,2022-07-18-mañana,2022-07-18-tarde,2022-07-19-mañana,2022-07-19-tarde,2022-07-20-mañana,2022-07-20-tarde,2022-07-21-mañana,2022-07-21-tarde,2022-07-22-mañana,2022-07-22-tarde,2022-07-23-mañana,2022-07-23-tarde,2022-07-24-mañana,2022-07-24-tarde,2022-07-25-mañana,2022-07-25-tarde,2022-07-26-mañana,2022-07-26-tarde,2022-07-27-mañana,2022-07-27-tarde,2022-07-28-mañana,2022-07-28-tarde,2022-07-29-mañana,2022-07-29-tarde,2022-07-30-mañana,2022-07-30-tarde,2022-07-31-mañana,2022-07-31-tarde,objective_1,objective_2
25,person_2,M,-,-,-,DISP,-,-,-,-,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,COM,-,-,-,M,-,M,-,COM,-,-,-,M,-,-,T2,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,25.0,11.1875
26,person_8,COM,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,M,-,-,T1,-,CHX,-,-,-,T1,-,T1,-,-,-,-,M,-,-,-,-,-,COM,-,M,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,DISP,-,25.0,11.1875
27,person_1,M,-,DISP,-,-,-,DISP,-,COM,-,M,-,COM,-,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,-,-,-,-,-,T2,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,25.0,11.1875
28,person_4,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,T2,-,-,-,CHX,-,-,-,-,M,-,M,-,DISP,-,M,-,COM,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,COM,-,DISP,-,-,-,25.0,11.1875
29,person_7,-,T2,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,-,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,25.0,11.1875
30,person_5,COM,-,-,-,M,-,M,-,M,-,-,-,-,-,M,-,DISP,-,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,CHX,-,T2,-,T1,-,T2,-,T1,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,25.0,11.1875
31,person_3,-,-,-,-,-,-,-,-,-,CHX,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,T1,-,T2,-,-,-,T1,-,-,-,T2,-,CHX,-,-,-,T1,-,CHX,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,T1,-,-,25.0,11.1875
32,person_6,COM,-,M,-,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,T2,-,T1,-,-,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,-,-,T1,26.0,10.5625
33,person_2,M,-,DISP,-,-,-,-,T1,-,-,-,T2,-,T2,-,T2,-,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,DISP,-,-,-,COM,-,-,-,DISP,-,M,-,COM,-,-,-,DISP,-,-,-,-,-,-,-,COM,-,M,-,-,-,DISP,-,26.0,10.5625
34,person_8,COM,-,-,-,M,-,-,-,-,T2,-,T1,-,CHX,-,-,-,-,-,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,26.0,10.5625
35,person_1,COM,-,-,-,DISP,-,DISP,-,COM,-,COM,-,M,-,-,-,DISP,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,M,-,-,T1,-,T1,-,T1,-,-,-,-,-,-,-,-,-,T2,-,T2,-,T1,-,T1,-,CHX,-,T1,-,-,26.0,10.5625
36,person_4,-,T1,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,CHX,-,-,-,-,COM,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,26.0,10.5625
37,person_7,-,CHX,-,-,-,-,M,-,M,-,M,-,-,-,M,-,-,-,DISP,-,M,-,-,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,CHX,-,-,-,CHX,-,-,-,-,-,-,-,-,26.0,10.5625
38,person_5,M,-,-,-,-,-,-,-,M,-,-,-,COM,-,M,-,-,-,M,-,-,-,-,CHX,-,CHX,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,T2,-,T1,-,-,COM,-,M,-,M,-,M,-,COM,-,-,-,M,-,26.0,10.5625
39,person_3,-,T2,-,-,-,T1,-,-,-,CHX,-,-,-,T1,-,CHX,-,T1,-,-,-,T2,-,-,-,T2,-,T2,-,T1,-,-,-,-,-,-,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T2,-,T1,-,-,26.0,10.5625
0,person_6,-,CHX,-,-,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T2,-,CHX,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,-,-,-,-,T2,-,T1,-,T1,-,-,-,CHX,-,T1,-,-,-,T2,-,T1,-,-,-,T1,27.0,10.1875
1,person_2,M,-,-,-,M,-,-,-,-,-,COM,-,M,-,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,COM,-,DISP,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,27.0,10.1875
2,person_8,-,T2,-,-,-,-,-,-,-,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,COM,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,27.0,10.1875
3,person_1,M,-,DISP,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,T1,-,T1,-,T1,-,-,-,T2,-,-,-,-,-,T1,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T2,-,T2,-,T1,-,-,-,CHX,-,T1,-,-,27.0,10.1875
4,person_4,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,CHX,-,T1,-,-,M,-,M,-,DISP,-,M,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,T2,-,-,-,T2,27.0,10.1875
5,person_7,-,T1,-,-,-,T1,-,-,M,-,-,-,M,-,-,-,-,-,M,-,-,-,-,-,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,27.0,10.1875
6,person_5,COM,-,-,-,DISP,-,M,-,M,-,-,-,COM,-,COM,-,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,DISP,-,-,-,-,CHX,-,-,-,T1,-,T2,-,T1,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,-,-,27.0,10.1875
7,person_3,-,-,M,-,-,-,-,-,-,CHX,-,T2,-,T1,-,T2,-,T1,-,-,-,-,-,-,M,-,-,-,COM,-,M,-,-,-,-,T2,-,T2,-,-,-,CHX,-,CHX,-,-,-,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,-,-,27.0,10.1875
