,Nurse,2022-07-01-mañana,2022-07-01-tarde,2022-07-02-mañana,2022-07-02-tarde,2022-07-03-mañana,2022-07-03-tarde,2022-07-04-mañana,2022-07-04-tarde,2022-07-05-mañana,2022-07-05-tarde,2022-07-06-mañana,2022-07-06-tarde,2022-07-07-mañana,2022-07-07-tarde,2022-07-08-mañana,2022-07-08-tarde,2022-07-09-mañana,2022-07-09-tarde,2022-07-10-mañana,2022-07-10-tarde,2022-07-11-mañana,2022-07-11-tarde,2022-07-12-mañana,2022-07-12-tarde,2022-07-13-mañana,2022-07-13-tarde,2022-07-14-mañana,2022-07-14-tarde,2022-07-15-mañana,2022-07-15-tarde,2022-07-16-mañana,2022-07-16-tarde,2022-07-17-mañana,2022-07-17-tarde,2022-07-18-mañana,2022-07-18-tarde,2022-07-19-mañana,2022-07-19-tarde,2022-07-20-mañana,2022-07-20-tarde,2022-07-21-mañana,2022-07-21-tarde,2022-07-22-mañana,2022-07-22-tarde,2022-07-23-mañana,2022-07-23-tarde,2022-07-24-mañana,2022-07-24-tarde,2022-07-25-mañana,2022-07-25-tarde,2022-07-26-mañana,2022-07-26-tarde,2022-07-27-mañana,2022-07-27-tarde,2022-07-28-mañana,2022-07-28-tarde,2022-07-29-mañana,2022-07-29-tarde,2022-07-30-mañana,2022-07-30-tarde,2022-07-31-mañana,2022-07-31-tarde,objective_1,objective_2
10,person_2,-,-,-,-,COM,-,-,T1,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,COM,-,COM,-,-,-,-,-,-,-,M,-,-,-,-,-,M,-,-,-,-,-,-,-,DISP,-,-,-,0.0,14.5625
11,person_14,COM,-,M,-,-,-,-,-,-,-,M,-,-,-,M,-,-,-,COM,-,-,CHX,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,COM,-,-,-,M,-,M,-,-,-,DISP,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,-,-,0.0,14.5625
12,person_6,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,T1,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,-,-,-,-,-,-,-,M,-,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,-,-,-,0.0,14.5625
13,person_9,-,T1,-,-,-,-,-,-,-,CHX,-,T1,-,CHX,-,T2,-,-,-,T1,-,T2,-,CHX,-,T1,-,T1,-,T2,-,T1,-,-,-,T2,-,T2,-,-,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,T2,-,T1,-,T1,-,-,-,T1,0.0,14.5625
14,person_4,M,-,M,-,-,-,-,-,-,T2,-,CHX,-,T1,-,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,DISP,-,-,-,M,-,COM,-,COM,-,-,-,-,-,M,-,2.0,12.5625
15,person_10,-,-,DISP,-,-,-,-,T1,-,CHX,-,-,-,T2,-,CHX,-,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,M,-,M,-,COM,-,-,-,-,-,M,-,-,-,COM,-,-,-,-,-,COM,-,COM,-,-,-,DISP,-,2.0,12.5625
16,person_11,-,-,-,T1,-,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,-,T1,-,T2,-,T1,-,T2,-,CHX,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T1,-,T2,-,-,-,T2,2.0,12.5625
17,person_1,-,-,-,-,-,-,-,-,-,T2,-,T1,-,-,-,CHX,-,T1,-,-,-,CHX,-,T1,-,CHX,-,T2,-,-,-,-,-,T1,-,T2,-,CHX,-,-,-,-,-,T2,-,T1,-,-,-,T1,-,CHX,-,T2,-,-,-,-,-,T1,-,-,2.0,12.5625
18,person_5,-,CHX,-,-,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,-,-,-,-,-,-,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,2.0,12.5625
19,person_13,-,T1,-,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,-,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,COM,-,-,-,2.0,12.5625
20,person_8,M,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,M,-,M,-,COM,-,-,-,COM,-,-,-,M,-,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,-,-,COM,-,M,-,M,-,-,-,COM,-,M,-,-,-,2.0,12.5625
21,person_12,M,-,COM,-,-,-,COM,-,M,-,-,-,-,-,-,-,DISP,-,-,-,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,-,COM,-,M,-,DISP,-,-,-,COM,-,-,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,M,-,2.0,12.5625
22,person_3,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,COM,-,-,CHX,-,-,-,T2,-,T1,-,CHX,-,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,2.0,12.5625
23,person_7,M,-,-,-,M,-,DISP,-,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,-,-,-,T2,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,2.0,12.5625
24,person_2,COM,-,-,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,-,-,COM,-,-,-,M,-,-,-,-,-,-,-,-,-,COM,-,-,-,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,2.0,12.5625
25,person_14,COM,-,-,-,DISP,-,-,-,-,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,COM,-,2.0,12.5625
26,person_6,-,CHX,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,T2,-,-,-,-,-,T2,-,CHX,-,T1,-,-,-,T2,-,-,-,-,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,-,-,-,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,2.0,12.5625
27,person_9,-,T2,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T2,-,T2,-,T2,-,CHX,-,-,-,T1,2.0,12.5625
28,person_4,-,T2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,-,-,-,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,3.0,12.0625
29,person_10,COM,-,-,-,DISP,-,M,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,-,T1,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,M,-,M,-,DISP,-,M,-,-,-,COM,-,-,-,COM,-,-,-,-,-,-,-,COM,-,-,-,M,-,3.0,12.0625
30,person_11,-,T1,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,3.0,12.0625
31,person_1,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,T2,-,CHX,-,T1,-,-,-,T2,-,-,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,3.0,12.0625
32,person_5,M,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,-,-,-,-,DISP,-,-,CHX,-,-,-,-,-,T1,-,CHX,-,-,-,-,M,-,M,-,-,-,COM,-,-,-,-,-,DISP,-,3.0,12.0625
33,person_13,COM,-,-,-,COM,-,-,-,-,CHX,-,-,-,CHX,-,-,-,-,-,-,M,-,-,-,M,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,-,-,3.0,12.0625
34,person_8,M,-,-,-,-,-,DISP,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,DISP,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,3.0,12.0625
35,person_12,-,-,-,-,M,-,DISP,-,M,-,-,-,M,-,COM,-,COM,-,-,-,-,T2,-,-,-,-,-,-,-,CHX,-,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,-,-,-,-,COM,-,3.0,12.0625
36,person_3,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,-,-,-,-,-,-,-,COM,-,-,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,DISP,-,-,-,3.0,12.0625
37,person_7,-,-,COM,-,-,-,-,T1,-,T2,-,CHX,-,T1,-,T2,-,-,-,-,COM,-,-,-,COM,-,-,-,COM,-,DISP,-,-,-,-,-,M,-,DISP,-,COM,-,M,-,-,-,DISP,-,COM,-,-,-,COM,-,M,-,M,-,COM,-,-,-,3.0,12.0625
38,person_2,-,-,DISP,-,-,-,-,-,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,COM,-,-,-,M,-,-,-,M,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,-,-,3.0,12.0625
39,person_14,COM,-,-,-,M,-,-,-,-,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,-,-,-,3.0,12.0625
40,person_6,-,CHX,-,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,-,-,-,-,-,CHX,-,T1,-,T2,-,-,-,CHX,-,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,T2,-,T1,-,-,-,CHX,-,T1,-,T1,-,CHX,-,T2,-,-,-,-,3.0,12.0625
41,person_9,-,CHX,-,-,-,-,-,T1,-,T1,-,T2,-,T2,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,T2,-,T2,-,T1,-,-,-,T2,-,T2,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T2,-,T2,-,T2,-,CHX,-,CHX,-,-,-,T1,3.0,12.0625
42,person_4,-,-,-,-,M,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,COM,-,-,-,M,-,-,-,M,-,-,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,-,-,M,-,4.0,12.062500000000052
43,person_10,COM,-,M,-,-,-,M,-,COM,-,-,-,-,-,M,-,-,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,-,-,4.0,12.062500000000052
44,person_11,-,-,-,T1,-,-,-,T1,-,T2,-,T2,-,T1,-,T2,-,T1,-,-,-,T2,-,T1,-,T1,-,T2,-,CHX,-,T1,-,-,-,CHX,-,T1,-,T1,-,T2,-,T1,-,T1,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,4.0,12.062500000000052
45,person_1,-,-,-,-,-,T1,-,T1,-,-,-,T2,-,-,-,CHX,-,-,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,4.0,12.062500000000052
46,person_5,M,-,DISP,-,-,-,DISP,-,-,-,M,-,M,-,-,-,COM,-,-,-,-,-,M,-,-,-,-,-,COM,-,-,-,COM,-,COM,-,-,-,-,-,-,-,COM,-,-,-,M,-,-,T2,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,4.0,12.062500000000052
47,person_13,COM,-,M,-,-,-,COM,-,M,-,-,-,COM,-,M,-,M,-,-,-,-,T2,-,-,-,T2,-,CHX,-,T1,-,-,-,-,M,-,M,-,DISP,-,COM,-,-,-,-,-,COM,-,M,-,-,-,-,-,M,-,-,-,M,-,-,-,4.0,12.062500000000052
48,person_8,M,-,-,-,COM,-,DISP,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,T2,-,-,-,-,M,-,COM,-,DISP,-,M,-,-,-,M,-,-,-,COM,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,4.0,12.062500000000052
49,person_12,-,T2,-,-,-,-,COM,-,M,-,-,-,-,-,-,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,M,-,M,-,COM,-,-,-,-,-,COM,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,M,-,4.0,12.062500000000052
50,person_3,COM,-,COM,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,COM,-,-,-,M,-,-,-,-,-,DISP,-,-,-,-,T2,-,-,-,-,-,CHX,-,T2,-,-,-,-,M,-,COM,-,-,-,M,-,-,-,COM,-,-,-,4.0,12.062500000000052
51,person_7,COM,-,-,-,DISP,-,COM,-,COM,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,-,-,-,-,-,-,COM,-,-,-,M,-,-,-,COM,-,-,-,COM,-,COM,-,-,-,M,-,-,T1,-,-,-,T2,-,T2,-,CHX,-,-,-,-,4.0,12.062500000000052
52,person_2,M,-,-,-,M,-,-,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,COM,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,DISP,-,4.0,12.062500000000052
53,person_14,-,CHX,-,-,-,-,-,-,-,-,M,-,COM,-,M,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,COM,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,4.0,12.062500000000052
54,person_6,-,CHX,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,COM,-,M,-,-,-,COM,-,-,-,M,-,-,CHX,-,CHX,-,-,-,T1,-,-,-,T1,-,-,-,CHX,-,T2,-,-,-,T1,-,T2,-,-,-,-,4.0,12.062500000000052
55,person_9,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,T1,-,-,-,T1,-,T2,-,T1,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T1,-,CHX,-,T1,-,-,-,T1,4.0,12.062500000000052
56,person_4,M,-,-,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,-,-,-,-,DISP,-,M,-,COM,-,M,-,-,-,-,-,-,-,M,-,-,CHX,-,T2,-,T2,-,T1,-,T2,-,-,-,-,5.0,11.5625
57,person_10,COM,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,M,-,-,-,M,-,-,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,-,-,COM,-,-,-,COM,-,M,-,-,-,-,-,COM,-,COM,-,-,-,DISP,-,5.0,11.5625
58,person_11,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,CHX,-,T1,-,-,COM,-,M,-,COM,-,-,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,T2,-,CHX,-,T1,-,-,-,T2,5.0,11.5625
59,person_1,-,-,-,T1,-,-,DISP,-,COM,-,M,-,-,-,COM,-,-,-,-,-,-,T2,-,T2,-,T2,-,CHX,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,5.0,11.5625
60,person_5,M,-,-,-,DISP,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,COM,-,-,-,COM,-,-,-,M,-,M,-,-,-,M,-,-,-,-,-,-,-,-,T1,-,T2,-,-,-,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,5.0,11.5625
61,person_13,-,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,DISP,-,-,-,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,-,M,-,M,-,DISP,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,5.0,11.5625
62,person_8,COM,-,DISP,-,-,-,DISP,-,M,-,COM,-,COM,-,-,-,-,-,M,-,-,CHX,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,COM,-,M,-,DISP,-,M,-,-,-,-,-,DISP,-,COM,-,M,-,COM,-,-,-,COM,-,DISP,-,-,-,5.0,11.5625
63,person_12,-,T2,-,-,-,-,COM,-,M,-,-,-,-,-,-,-,M,-,-,-,-,-,-,-,-,-,M,-,-,-,M,-,-,-,M,-,M,-,DISP,-,COM,-,COM,-,M,-,-,-,M,-,-,-,M,-,M,-,M,-,COM,-,-,-,5.0,11.5625
64,person_3,-,-,-,-,COM,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,COM,-,-,-,M,-,-,-,M,-,-,-,M,-,-,T2,-,T2,-,-,-,T2,-,-,-,-,-,-,COM,-,COM,-,-,-,M,-,M,-,-,-,COM,-,5.0,11.5625
65,person_7,-,-,-,-,M,-,COM,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,COM,-,COM,-,COM,-,COM,-,COM,-,-,-,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,-,-,-,5.0,11.5625
66,person_2,COM,-,COM,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,M,-,M,-,M,-,DISP,-,-,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,5.0,11.5625
67,person_14,-,T1,-,-,-,-,-,-,-,-,M,-,COM,-,COM,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,COM,-,-,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,5.0,11.5625
68,person_6,-,CHX,-,-,-,T1,-,T1,-,T1,-,T1,-,T2,-,T2,-,T1,-,-,-,-,-,CHX,-,-,-,-,-,T1,-,-,-,-,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,T1,-,-,-,T2,-,CHX,-,T1,-,T2,-,CHX,-,-,-,T1,5.0,11.5625
69,person_9,M,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,T1,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T2,-,CHX,-,T1,-,-,-,T1,-,T1,-,T1,-,CHX,-,T2,-,-,-,-,M,-,M,-,M,-,COM,-,COM,-,-,-,-,-,5.0,11.5625
70,person_4,M,-,M,-,-,-,COM,-,M,-,COM,-,COM,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,-,-,M,-,M,-,COM,-,-,-,COM,-,-,-,M,-,6.0,11.0625
71,person_10,COM,-,COM,-,-,-,-,-,COM,-,-,-,M,-,COM,-,DISP,-,-,-,COM,-,-,-,M,-,COM,-,M,-,DISP,-,-,-,-,T2,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,-,COM,-,-,-,-,-,M,-,COM,-,M,-,-,-,6.0,11.0625
72,person_11,-,CHX,-,T1,-,-,-,T1,-,T2,-,T2,-,CHX,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,CHX,-,-,-,CHX,-,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,T1,-,-,-,T1,-,T1,-,T1,-,T2,-,CHX,-,CHX,-,-,-,CHX,6.0,11.0625
73,person_1,-,-,-,T1,-,-,DISP,-,COM,-,M,-,-,-,COM,-,-,-,-,-,-,CHX,-,T2,-,T2,-,T1,-,-,-,-,-,T1,-,T2,-,T2,-,T1,-,-,-,CHX,-,-,-,T1,-,T1,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,6.0,11.0625
74,person_5,-,-,M,-,-,-,-,-,-,-,M,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,-,-,-,-,M,-,-,-,DISP,-,M,-,-,-,-,-,M,-,M,-,-,-,COM,-,-,T2,-,CHX,-,T1,-,T2,-,CHX,-,-,-,-,6.0,11.0625
75,person_13,-,T2,-,-,-,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,-,-,COM,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,M,-,-,-,DISP,-,6.0,11.0625
76,person_8,M,-,-,-,COM,-,-,T1,-,T2,-,T2,-,T1,-,T1,-,-,-,-,COM,-,M,-,M,-,-,-,COM,-,M,-,-,-,COM,-,COM,-,M,-,M,-,-,-,COM,-,-,-,M,-,M,-,M,-,-,-,M,-,COM,-,-,-,6.0,11.0625
77,person_12,M,-,-,-,DISP,-,COM,-,M,-,-,-,M,-,M,-,-,-,COM,-,-,T1,-,-,-,-,-,CHX,-,T1,-,-,-,-,M,-,COM,-,DISP,-,COM,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,6.0,11.0625
78,person_3,COM,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,M,-,-,-,M,-,-,T2,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,M,-,COM,-,-,-,COM,-,-,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,DISP,-,-,-,6.0,11.0625
79,person_7,COM,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,M,-,M,-,-,-,COM,-,DISP,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,6.0,11.0625
